#CODE;ENGLISH;x

EVTDESC7708;My carriage was bombarded with arrows, but thanks to what must surely have been the intervention of [Root.Religion.GetRandomGodName], I miraculously emerged unscathed!;x
EVTDESC7710;I have received word from my co-conspirator, [From.GetTitledFirstName], that the bowmen are in place and waiting for the right moment to strike at [Root.PlotTarget.GetTitledFirstName].;x
EVTDESC7711;[From.GetTitledFirstName] approves of my plan to ambush [From.PlotTarget.GetTitledFirstName] with archers from the rooftops of [From.PlotTarget.Location.GetName]. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7712;[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be skewered by arrows while touring [From.PlotTarget.Location.GetName].;x
EVTDESC7712_B;[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be tracked down and skewered by arrows.;x
EVTDESC7713;Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. Unfortunately, the scapegoat we had arranged to take the blame spilled my name.;x
EVTDESC7714;Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. The story we concocted about a "lone bowman" seems to be working perfectly.;x
EVTDESC7715;Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, and one of the captured bowmen revealed my name.;x
EVTDESC7716;Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, but at least all of the hired bowmen made a quiet escape and the conspiracy remains uncovered.;x
EVTDESC7720;Watching the animal pens outside [Root.Location.GetName] gave me an idea in how to deal with [Root.PlotTarget.GetTitledName]. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...;x
EVTDESC7721;Watching the animal pens outside [Root.Location.GetName] gave me an idea. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...;x
EVTDESC7722;My co-conspirator, [From.GetTitledName], has asked for coin to buy copious amounts of explosive manure with which to blow [Root.PlotTarget.GetTitledName] sky high.;x
EVTDESC7723;[From.GetTitledFirstName] has provided the money I need to procure enough manure to see to the end of [From.PlotTarget.GetTitledFirstName]...;x
EVTDESC7724;[From.GetTitledFirstName] has refused to provide enough money to procure the manure needed for an explosion, calling it a "hare-brained scheme.";x
EVTDESC7725;Riding through the countryside together with my escort, I come upon a lonely inn. It is empty aside from a nervous-looking innkeeper who nevertheless promises food and wine at a very reasonable price. My party and I sit down at a table.;x
EVTDESC7726;Soon after the innkeeper disappears into the kitchen, we notice a foul odor emanating from somewhere below the floorboards. One of my escort pulls open a loose board to reveal... a massive manure pit. Before we can react further to this bizarre find, the floor explodes beneath my feet...;x
EVTDESC7728;My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come.;x
EVTDESC7729;My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come, but his employer concealed his or her identity.;x
EVTDESC7730;[From.GetTitledFirstName], my co-conspirator, has sent word that a massive pit of manure has been prepared under the floorboards of an abandoned inn on a path [Root.PlotTarget.GetTitledFirstName] will travel with [Root.PlotTarget.GetHerHis] escort. Once they are seated at a table...;x
EVTDESC7731;[From.GetTitledFirstName] approves of my plan to blow [From.PlotTarget.GetTitledFirstName] sky high with copious amounts of manure. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7732;[From.GetTitledFirstName] informs me that [From.PlotTarget.GetTitledFirstName] will soon perish. A pit of manure has been prepared under the floorboards of an abandoned inn where [From.PlotTarget.GetSheHe] will soon be dining. A single spark will send our little problem kingdom come...;x
EVTDESC7733;Success! [From.GetTitledFirstName] perished in the manure explosion! Unfortunately, the farmer who provided the manure revealed my name...;x
EVTDESC7734;Success! [From.GetTitledFirstName] perished in the manure explosion! There is no trace of my complicity to be found amongst the rubble.;x
EVTDESC7735;Failure! [From.GetTitledFirstName] discovered the manure and avoided the explosion. My complicity was revealed.;x
EVTDESC7736;Failure! [From.GetTitledFirstName] discovered the manure and avoided the explosion. Thankfully, my role in this remains unknown...;x
EVTDESC7740;If that whelp [Root.PlotTarget.GetTitledName] is to die, we will need to buy the loyalty of someone unscrupulous nearby, like a maid or a guard.;x
EVTDESC7741;If that whelp we are plotting against is to die, we will need to buy the loyalty of someone unscrupulous nearby, like a maid or a guard.;x
EVTDESC7742;My co-conspirator, [From.GetTitledName], has requested funds to buy the loyalty of a serving maid close to [Root.PlotTarget.GetTitledFirstName]. She will see to it that the child ceases to be a problem... ceases to be altogether, in fact.;x
EVTDESC7743;[From.GetTitledFirstName] has given me the coin I need to bribe one of the serving maids working near [Root.PlotTarget.GetTitledFirstName].;x
EVTDESC7744;[From.GetTitledFirstName] will not give me the coin I need to bribe one of the serving maids working near [Root.PlotTarget.GetTitledFirstName].;x
EVTDESC7745;As you lie in your crib, staring up at the ceiling and contemplating your future exploits, an adult enters the room. You recognize her as one of the maids, but this time there is something very cold and distant in her eyes. She approaches you with a pillow in her hands...;x
EVTDESC7746;The maid puts the pillow over your face and the world grows dark. With luck perhaps you will be reborn in a gentler era...;x
EVTDESC7748;As the maid draws near, you take a deep breath and produce a piercing wail that echoes through the nearby hallways. The startled maid drops the pillow and runs away before someone comes to investigate.;x
EVTDESC7750;My co-conspirator, [From.GetTitledFirstName], has managed to get to one of the maids near [Root.PlotTarget.GetTitledFirstName]. For a princely sum, she has agreed to solve our little problem for us.;x
EVTDESC7751;[From.GetTitledFirstName] approves of my efforts to bribe a maid to end the life of young [From.PlotTarget.GetTitledFirstName].;x
EVTDESC7752;[From.GetTitledFirstName] tells me that the short life of young [From.PlotTarget.GetTitledFirstName] will soon come to an end. A maid close to the child has been bought, and will be solving our mutual problem.;x
EVTDESC7753;Success! [From.GetTitledFirstName] was smothered with a pillow by the maid we had bribed! Unfortunately, the maid was caught and revealed my complicity in this matter before she hanged.;x
EVTDESC7754;Success! [From.GetTitledFirstName] was smothered with a pillow by the maid we had bribed! She wasn't caught, and no one has any reason to place blame on me.;x
EVTDESC7755;Failure! [From.GetTitledFirstName] frightened off the maid with [From.GetHerHis] wailing, but she was caught and exposed my involvement.;x
EVTDESC7756;Failure! [From.GetTitledFirstName] frightened off the maid with [From.GetHerHis] wailing, but at least she made a clean escape and no one suspects my involvement.;x
EVTDESC7760;The fact that [Root.PlotTarget.GetTitledName] is in prison can work to our advantage. If we can get someone on the inside to kill [Root.PlotTarget.GetHerHim] and make it look like a failed escape attempt...;x
EVTDESC7761;The fact that the target of our plot is in prison can work to our advantage. If we could get someone on the inside to deal with our little problem and make it look like a failed escape attempt...;x
EVTDESC7762;My co-conspirator, [From.GetTitledName], has requested funds to arrange for [Root.PlotTarget.GetTitledName] to die tragically in a botched escape attempt from the prison [Root.PlotTarget.GetSheHe] is in.;x
EVTDESC7763;[From.GetTitledFirstName] has given me the funds I sought to place a man on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] is jailed.;x
EVTDESC7764;[From.GetTitledFirstName] has refused me the money I needed to place a man on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] is jailed.;x
EVTDESC7765;While languishing in my prison cell, a new prisoner approached me with a plan to escape this forsaken hellhole. Concealed amongst the many tattoos on his back is a crude map of the entire dungeon!;x
EVTDESC7766;Using the map, we enter a hidden passageway behind the cells. Working our way to the dungeon's outer walls, we climb carefully on the parapet to avoid sentries. Suddenly, the cold hand of treachery makes itself felt as my "friend" pulls hard on my ankle and I lose my grip...;x
EVTDESC7768;The map is not a tattoo - it been carefully painted onto the prisoner's back. When confronted, he grudgingly admits that he was paid to help me escape while making certain I suffer a fatal accident in the attempt...;x
EVTDESC7769;The map is not a tattoo - it been carefully painted onto the prisoner's back. When confronted, he grudgingly admits that he was paid to help me escape while making certain I suffer a fatal accident in the attempt. He claims he never saw the face or learned the name of the person who hired him.;x
EVTDESC7770;[From.GetTitledFirstName], my co-conspirator, tells me that a man is now on the inside of the prison where [Root.PlotTarget.GetTitledFirstName] sits. He will arrange an escape attempt in which one of the prisoners will sadly suffer a tragic and very fatal accident...;x
EVTDESC7771;[From.GetTitledFirstName] approves of my plan to arrange for [From.PlotTarget.GetTitledFirstName] to perish in a botched prison escape attempt.;x
EVTDESC7772;I have been told by [From.GetTitledFirstName] that the days of [From.PlotTarget.GetTitledFirstName] are numbered. A man on the inside of the prison where [From.PlotTarget.GetSheHe] is will arrange a prison break that will sadly result in a fatality.;x
EVTDESC7773;Success! [From.GetTitledFirstName] was killed while attempting to escape from prison! Unfortunately, the man on the inside who made this happen mentioned my name when he was captured...;x
EVTDESC7774;Success! [From.GetTitledFirstName] was killed while attempting to escape from prison! No fingers will be pointed my way.;x
EVTDESC7775;Failure! [From.GetTitledFirstName] refused to take the bait and attempt an escape. My role in this plot was inadvertently revealed by our man on the inside...;x
EVTDESC7776;Failure! [From.GetTitledFirstName] refused to take the bait and attempt an escape. At least no one suspects my role in this.;x
EVTDESC7780;[Root.PlotTarget.GetTitledName] may be a drooling, incapable mess, but [Root.PlotTarget.GetSheHe] is still very much alive. Every month servants give [Root.PlotTarget.GetHerHim] a sorely needed bath, during which so many things could go wrong... especially if those servants were in our employ.;x
EVTDESC7781;The target of our plot may be a drooling, incapable mess, but it is still a very much alive drooling, incapable mess. Every month servants give our little problem a sorely needed bath, during which so many things could go wrong... especially if those servants were in our employ.;x
EVTDESC7782;I have received a request from my co-conspirator, [From.GetTitledName], to provide funds necessary to bribe the servants giving [Root.PlotTarget.GetTitledName] [Root.PlotTarget.GetHerHis] monthly bath. If paid, they will arrange for a tragic accident...;x
EVTDESC7783;[From.GetTitledFirstName] has provided, and now I have the funds needed to bribe the servants giving [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath.;x
EVTDESC7784;[From.GetTitledFirstName] refuses to provide the funds needed to bribe the servants giving [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath.;x
EVTDESC7785;The stench of the drooling, incapable mass that is your body troubles even you, and to the delight of everyone around, the time of your monthly bath has finally arrived. Servants lower you into your bathtub and begin the long, arduous process of scrubbing away your filth...;x
EVTDESC7786;The servants suddenly push your head under the surface and hold you down. You flail your arms about desperately with what little motor function you still possess, but it is to no avail. As the water rushes into your lungs and your life fades away, you regret lost opportunities, harsh words to loved ones and most importantly: relieving yourself in the bathtub.;x
EVTDESC7788;The servants suddenly try to push your head below the water! You muster what little energy you have and trash about wildly, causing enough of a ruckus to attract the attention of a guard. The servants are detained and reveal under torture who bribed them to end your life.;x
EVTDESC7789;The servants suddenly try to push your head below the water! You muster what little energy you have and trash about wildly, causing enough of a ruckus to attract the attention of a guard. The servants flee before they can be caught.;x
EVTDESC7790;The servants who will give [Root.PlotTarget.GetTitledFirstName] [Root.PlotTarget.GetHerHis] monthly bath have been bribed by my co-conspirator, [From.GetTitledFirstName]. They will see to it that this bath is [Root.PlotTarget.GetHerHis] last...;x
EVTDESC7791;[From.GetTitledFirstName] lends his full support behind my initiative to bribe the servants giving [From.PlotTarget.GetTitledFirstName] [From.PlotTarget.GetHerHis] bath.;x
EVTDESC7792;[From.GetTitledFirstName] sends word that the servants giving the incapable [From.PlotTarget.GetTitledFirstName] [From.PlotTarget.GetHerHis] bath have been bribed and will see to it that it is [From.PlotTarget.GetHerHis] last.;x
EVTDESC7793;Success! [From.GetTitledFirstName] was drowned in [From.GetHerHis] bathtub! Unfortunately, the servants we bribed for the deed revealed my complicity under torture.;x
EVTDESC7794;Success! [From.GetTitledFirstName] was drowned in [From.GetHerHis] bathtub! No one suspects the conspiracy behind this deed.;x
EVTDESC7795;Failure! Even incapable, [From.GetTitledFirstName] managed to ward off the clumsy attempts of the servants to drown [From.GetHerHim]. The servants revealed my name under torture.;x
EVTDESC7796;Failure! Even incapable, [From.GetTitledFirstName] managed to ward off the clumsy attempts of the servants to drown [From.GetHerHim]. At least they had the good sense to avoid getting caught.;x
EVTDESC7800;Whispers have reached my ears that [Root.PlotTarget.GetTitledName] is due to embark on a little boat trip. I have it on good authority that [Root.PlotTarget.GetSheHe], like many children, has not yet learned to swim. If the boat was to flounder... well, these things happen all the time, don't they?;x
EVTDESC7801;Whispers have reached my ears that the target of the plot I am backing is due to embark on a little boat trip. I have it on good authority that the child has not yet learned to swim. If the boat was to flounder... well, these things happen all the time, don't they?;x
EVTDESC7802;My co-conspirator, [From.GetTitledName], is requesting funds to hire a few carpenters who will sabotage a boat that [Root.PlotTarget.GetTitledName] is soon to take a trip onboard. The child does not know how to swim...;x
EVTDESC7803;[From.GetTitledFirstName] has sent me the money I asked for to hire carpenters. They will prepare the boat before [From.PlotTarget.GetTitledFirstName] boards it.;x
EVTDESC7804;[From.GetTitledFirstName] will not give me the necessary coin to hire carpenters. They were needed to prepare the boat before [From.PlotTarget.GetTitledFirstName] boards it.;x
EVTDESC7805;It is a beautiful day as you make your way down to the local harbor with a handful of servants. You will be going on a short boat trip today, something that has you very excited. The vessel awaits at the dock, ready to take you on.;x
EVTDESC7806;The little boat sails off and you spend some time alone by the railing, staring down into the deep, murky water. Suddenly there is shouting behind you and the boat flounders, sending you into the cold water! You desperately try to stay afloat, but without knowing how to swim, you soon sink beneath the waves...;x
EVTDESC7808;Upon closer inspection at your request, the sailors find that the boat has been tampered with! Had it set sail, it would surely have floundered, taking you with it below the waves.;x
EVTDESC7810;My co-conspirator, [From.GetTitledFirstName], has let me know that everything has been prepared for a little boating accident [Root.PlotTarget.GetTitledFirstName] is soon to be the victim of.;x
EVTDESC7811;[From.GetTitledFirstName] sends [From.GetHerHis] approval for the sabotage of the boat that will carry [From.PlotTarget.GetTitledFirstName] to [From.PlotTarget.GetHerHis] watery grave. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7812;[From.GetTitledFirstName] has informed me that the plot to kill [From.PlotTarget.GetTitledFirstName] is moving forward according to plan. A month from now [From.PlotTarget.GetSheHe] will be lost forever in an unfortunate boating accident...;x
EVTDESC7813;Success! [From.GetTitledFirstName] sank like a stone when the boat [From.GetSheHe] was on suffered an unfortunate "accident"! Sadly, it has become obvious the boat suffered sabotage, and all the evidence leads back to me...;x
EVTDESC7814;Success! [From.GetTitledFirstName] sank like a stone when the boat [From.GetSheHe] was on suffered an unfortunate "accident"! All evidence of my complicity went down with the ship!;x
EVTDESC7815;Failure! Somehow [From.GetTitledFirstName] discovered the sabotage and the boat never left port. That meddlesome child has linked the evidence back to me...;x
EVTDESC7816;Failure! Somehow [From.GetTitledFirstName] discovered the sabotage and the boat never left port. At least the foolish child has no reason to suspect my involvement.;x
EVTDESC7820;There are snakes out there who can fell a grown man instantly with a single bite. If such a one was to visit [Root.PlotTarget.GetTitledName] in [Root.PlotTarget.GetHerHis] bedchambers at night...;x
EVTDESC7821;There are snakes out there who can fell a grown man instantly with a single bite. If such a viper was to make a visit to a certain someone's bedchambers at night...;x
EVTDESC7822;My co-conspirator, [From.GetTitledName], has asked for coin to buy a rare and extremely lethal snake. If purchased, it will pay [Root.PlotTarget.GetTitledName] a little nightly visit.;x
EVTDESC7823;I have received the money from [From.GetTitledFirstName] to buy the snake. I will soon be introducing it to [From.PlotTarget.GetTitledFirstName]...;x
EVTDESC7824;[From.GetTitledFirstName] says [From.GetSheHe] will not be sending the coin I need to procure this rare snake!;x
EVTDESC7825;It has been a long day and it is with some relief that you retreat to your bedchamber for the night. Your bed is warm and just as you are about to drift off into sleep, you hear a strange hissing sound...;x
EVTDESC7826;Something cold and scaly brushes past your naked leg, and as you sit up, you feel a sharp pain in your upper thigh. Pulling back the covers reveals a vicious, hissing snake! You stumble out of bed, but already your sight grows dimmer as the intense pain spreads throughout your body...;x
EVTDESC7828;You immediately roll out of bed before the vile serpent has a chance to strike. The beast recoils and disappears beneath the covers as you run out to fetch the guard.;x
EVTDESC7830;My co-conspirator, [From.GetTitledFirstName], has procured a venomous viper, and sends word that it will soon dig its fangs into [Root.PlotTarget.GetTitledFirstName].;x
EVTDESC7831;[From.GetTitledFirstName] is delighted to learn that [From.PlotTarget.GetTitledFirstName] is soon to be the victim of a savage snake attack. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7832;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. Within a month an extremely poisonous snake will be slipped into [From.PlotTarget.GetHerHis] bedchambers.;x
EVTDESC7833;Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. Unfortunately, the serpent was caught and the seller has revealed my complicity.;x
EVTDESC7834;Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. It slipped away into the night, and the guards are now too busy contending with a string of lethal snake attacks to search for those responsible.;x
EVTDESC7835;Failure! [From.GetTitledFirstName] managed to evade the snake, and the guards caught the serpent as it tried to slither away. The seller was identified and has revealed my complicity...;x
EVTDESC7836;Failure! [From.GetTitledFirstName] managed to evade the snake which slipped away into the darkness. A massive snake-hunt is now underway, but at least no one suspects my involvement.;x
EVTDESC7840;[Root.PlotTarget.GetTitledName] likes to take in the morning air on [Root.PlotTarget.GetHerHis] balcony. The fall would be a long one indeed if someone was to take a tumble from there... perhaps the railing could be "adjusted" slightly.;x
EVTDESC7841;I have learned that our mutual problem likes to take in the morning air on a balcony. The fall would be a long one indeed if someone was to take a tumble from there... perhaps the railing could be adjusted slightly.;x
EVTDESC7842;My co-conspirator, [From.GetTitledName], is asking for funds to hire a specialist who will weaken the railing on a balcony that [Root.PlotTarget.GetTitledName] is known to frequent. The fall will be a long one...;x
EVTDESC7843;[From.GetTitledFirstName] has sent the funds I needed. I can now hire a specialist to weaken the balcony's railing.;x
EVTDESC7844;[From.GetTitledFirstName] refuses to provide the funds needed for hiring a specialist to weaken the balcony's railing.;x
EVTDESC7845;Every morning, especially when the weather is as splendid as it is today, you like to go out on your balcony, lean against the railing and take in a deep breath of fresh air. The view from up here is spectacular.;x
EVTDESC7846;As you lean forward on the railing, you suddenly hear the sound of splintering wood as it gives way completely and you tumble over the edge. While plummeting towards the ground, you spend your last moments reflecting on the gravity of the situation.;x
EVTDESC7848;You inspect the railing only to discover that someone has sawed through its supports! The slightest nudge would have been enough to make the whole thing topple over the side. Had you leaned against it as usual...;x
EVTDESC7850;My co-conspirator, [From.GetTitledFirstName], has hired someone to saw through the supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent. Someone may soon take a bit of a tumble...;x
EVTDESC7851;[From.GetTitledName] approves of my idea to send [From.PlotTarget.GetTitledFirstName] flying off a balcony. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7852;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. The supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent have been critically weakened.;x
EVTDESC7853;Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. Unfortunately, the carpenter who weakened it had second thoughts and revealed my involvement.;x
EVTDESC7854;Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. A tragic accident, as far as anyone is concerned.;x
EVTDESC7855;Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. The carpenter we used was detained and revealed my involvement under torture...;x
EVTDESC7856;Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. At least [From.GetSheHe] is clueless as to who deserves the blame for this.;x
EVTDESC7860;Young [Root.PlotTarget.GetTitledName] will soon be going on a hunting trip to learn about the majesty of the wilds. With hounds and other dangerous beasts running around, not to mention arrows flying in every direction, so many things could go wrong during a hunt...;x
EVTDESC7861;The young nuisance we are plotting against will soon be going on a hunting trip to learn about the majesty of the wilds. With hounds and other dangerous beasts running around, not to mention arrows flying in every direction, so many things could go wrong during a hunt...;x
EVTDESC7862;My co-conspirator, [From.GetTitledName], has requested funds to bribe one of the hunters taking young [Root.PlotTarget.GetTitledName] on a hunting trip. An accident will be arranged...;x
EVTDESC7863;[From.GetTitledFirstName] has given me the gold I needed to bribe one of the hunters going out with [Root.PlotTarget.GetTitledName].;x
EVTDESC7864;For some reason [From.GetTitledFirstName] refuses to provide the gold needed to bribe one of the hunters going out with [Root.PlotTarget.GetTitledFirstName].;x
EVTDESC7865;You are very excited to be going on your first hunting trip! A skilled hunter will be taking you under his wing and teaching you how to hunt and survive in the wilds. The next couple of days will be one big adventure!;x
EVTDESC7866;The hunter tracks a rabbit and gives you the first shot. As quietly as possible, you draw your bow, take aim and send an arrow into the small animal's flank. Filled with pride you turn around, only to see the hunter aiming his own bow at you, fully drawn. "I am sorry," he whispers before sending the arrow into your throat.;x
EVTDESC7868;As the hunter's behavior becomes increasingly nervous and erratic you decide to confront him about it. Weeping he admits to having been paid a handsome sum to kill you during the hunt and make it look like an accident.;x
EVTDESC7870;My co-conspirator, [From.GetTitledFirstName], has bribed a hunter taking [Root.PlotTarget.GetTitledFirstName] on a trip into the wilds to quietly dispatch the child and make it look like an accident. ;x
EVTDESC7871;[From.GetTitledFirstName] is pleased to learn that [From.PlotTarget.GetTitledFirstName] will soon meet [From.GetHerHis] end in the wilds. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7872;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A hunter taking the [From.PlotTarget.GetLadLass] on a trip to the wilds has been generously bribed to cause a tragic hunting accident.;x
EVTDESC7873;Success! The hunter did what he was paid for and made sure [From.GetTitledFirstName] never returned from the hunting trip. Unfortunately, he later lost his nerve and told everyone willing to listen about my involvement as he drank away his sorrows.;x
EVTDESC7874;Success! The hunter did what he was paid for and made sure [From.GetTitledFirstName] never returned from the hunting trip. He will keep quiet about his ghastly deed to save his own skin if nothing else.;x
EVTDESC7875;Failure! That fool hunter lost his nerve and refused to kill [From.GetTitledFirstName]! What is more, he told the [From.PlotTarget.GetLadLass] everything about the conspiracy - including my involvement!;x
EVTDESC7876;Failure! That fool hunter lost his nerve and refused to kill [From.GetTitledFirstName]! At least he has decided to keep quiet about the conspiracy to hide the shame of his own involvement.;x
EVTDESC7880;[Root.PlotTarget.GetTitledName] will soon travel by carriage on an isolated road. Perhaps if we gathered some mercenaries and disguised them as highwaymen... crime is on the rise, after all.;x
EVTDESC7881;The target of the plot I am backing will soon travel by carriage on an isolated road. Perhaps if we gathered some mercenaries and disguised them as highwaymen... crime is on the rise, after all.;x
EVTDESC7882;My co-conspirator, [From.GetTitledName], has asked for gold to hire some mercenaries. They will ambush [Root.PlotTarget.GetTitledName] disguised as highwaymen.;x
EVTDESC7883;[From.GetTitledFirstName] has granted me the gold I asked for to hire mercenaries.;x
EVTDESC7884;[From.GetTitledFirstName] will not be providing the gold I need to hire the mercenaries.;x
EVTDESC7885;You are travelling by carriage in the countryside of [Root.Location.GetName] when it comes to a sudden halt. The road has been blocked by a fallen tree, and the coachman explains that you will have to make a slight detour on an isolated smaller path.;x
EVTDESC7886;After less than half a league on the small path, you are ambushed and surrounded by highwaymen! They send your driver on his way, explaining that their interest lies with you alone. You offer the belongings you carry with you, but they merely laugh at this - it is your blood they want.;x
EVTDESC7888;You force your way through the improvised barricade, narrowly avoiding an ambush by highwaymen! They send an accurate volley of arrows after your carriage as it speeds away, missing it by mere inches.;x
EVTDESC7890;My co-conspirator, [From.GetTitledFirstName], has assembled a party of mercenaries who will ambush [Root.PlotTarget.GetTitledFirstName] disguised as highwaymen. I am assured [Root.PlotTarget.GetSheHe] will not survive the encounter.;x
EVTDESC7891;[From.GetTitledFirstName] has communicated [From.GetHerHis] support for my plan to ambush [From.PlotTarget.GetTitledFirstName] with mercenaries disguised as highwaymen. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7892;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A party of mercenaries in [From.GetHerHis] employ will ambush [From.PlotTarget.GetFirstName] disguised as mercenaries within a month.;x
EVTDESC7893;Success! The mercenaries ambushed the carriage of [From.GetTitledFirstName] and made short work of [From.GetHerHim]. Unfortunately, the driver survived and saw through their disguises. My involvement is now public knowledge...;x
EVTDESC7894;Success! The mercenaries ambushed the carriage of [From.GetTitledFirstName] and made short work of [From.GetHerHim]. They let the driver go, and he is convinced the attack was carried out by highwaymen.;x
EVTDESC7895;Failure! [From.GetTitledFirstName] got away from the ambush, and [From.GetSheHe] saw through the disguises of the mercenaries, identifying them as men in my employ!;x
EVTDESC7896;Failure! [From.GetTitledFirstName] got away from the ambush, but at least the disguises of the mercenaries held up, concealing my involvement.;x
EVTDESC7900;[Root.PlotTarget.GetTitledName] will soon embark on a lengthy journey by carriage, during which so many things could go wrong. If we could buy the loyalty of the carriage driver...;x
EVTDESC7901;The target we are plotting against will soon embark on a lengthy journey by carriage, during which so many things could go wrong. If we could buy the loyalty of the carriage driver...;x
