#CODE;ENGLISH;x

EVTDESCLoR.866;News has arrived from the Black Sea! One of your spies succeeded in infiltrating the pirate fleet, and has spent the past month as an oarsman on one of their galleys. Information about the origins of their miraculous "sea fire" was apparently restricted to their ranking officers, and he never did manage to learn the location of their hideout.\n\nThere is good news, however. He brought a prisoner with him when he escaped from their fleet: a young woman named Despina. This vixen was apparently the captain of the galley he served on, and she claims to be the daughter of the pirate king himself, a man named Kyrillos. If this is true, you may have gained a hostage worth her weight in gold...;x
EVTDESCLoR.867;News has arrived from the Black Sea! One of your spies succeeded in infiltrating the pirate fleet, and has spent the past month as an oarsman on one of their galleys. Information about the origins of their miraculous "sea fire" was apparently restricted to their ranking officers, and he never did manage to learn the location of their hideout.\n\nThere is good news, however. He brought a prisoner with him when he escaped from their fleet: a woman named Eleni. Your spy tells you this old hag has quite the temperament, and that she claims to be the wife of the pirate king himself, a man named Kyrillos. If this is true, you may have gained a hostage worth her weight in gold...;x
EVTDESCLoR.868;News has arrived from the Black Sea! Your Spymaster presents a sack that was delivered earlier today by an anonymous courier. Its contents are poured out on the table in front of you: the severed heads of every single operative you sent to infiltrate the pirate fleet.\n\nClearly you are not dealing with a band of simple cutthroats. These pirates represent a serious security threat to the entire Empire. Something must be done!;x
EVTDESCLoR.869;A letter was found this morning nailed to the doors of the Great Palace. It appears to have been written in blood, presumably from the dead palace guard left impaled on a spear in the garden. It reads:\n\n"You have something of mine, and I have something of yours. I propose a trade. On the back of this letter you will find a map to a small island in the Aegean. Bring my Despina, and I will bring the formula of your liquid fire as well as the only alchemist left alive with the knowledge to produce it.\n\nSigned,\nKing Kyrillos the Magnanimous";x
EVTDESCLoR.870;A letter was found this morning nailed to the doors of the Great Palace. It appears to have been written in blood, presumably from the dead palace guard left impaled on a spear in the garden. It reads:\n\n"Enough games, [Root.GetTitle]. I am in possession of something you want, and you must realize by now that it cannot be seized by force of arms. I propose a trade. On the back of this letter you will find a map to a small island in the Aegean. Bring plenty of gold, and I will bring the formula of your liquid fire as well as the last surviving alchemist with the knowledge to produce it.\n\nSigned,\nKing Kyrillos the Magnanimous";x
EVTDESCLoR.872;You set sail with a small fleet for the island Kyrillos indicated in his letter. As you draw near, you order the rest of your ships to disperse and cover any potential escape routes while you approach with your flagship. The pirate king has already arrived at the small, barren island and you make your landing with Despina and a small shore party of trusted Varangian Guardsmen. Kyrillos stands surrounded by his brigands.\n\n"Release the girl," he bellows. "Ye shall get yer alchemist and formula back, on my honor." The pirates push a frail old man holding a scroll forwards, and you do the same with Kyrillos' daughter. "My apologies about the warehouse and docks," the pirate king says with a smile. "We had to cover our tracks." With the deal concluded, both groups depart on their ships.;x
EVTDESCLoR.873;You set sail with your flagship for the island Kyrillos indicated in his letter. The pirate king has already arrived at the small, barren island and you make your landing with Despina and a small shore party of trusted Varangian Guardsmen.\n\n"Release the girl," Kyrillos bellows from where he stands surrounded by his brigands. "Ye shall get yer alchemist and formula back, on my honor." The pirates push a frail old man holding a scroll forwards, and you do the same with Kyrillos' daughter. "My apologies about the warehouse and docks," the pirate king says with a smile. "We had to cover our tracks." With the deal concluded, both groups depart on their ships.;x
EVTDESCLoR.874;You set sail with a small fleet for the island Kyrillos indicated in his letter. As you draw near, you order the rest of your ships to disperse and cover any potential escape routes while you approach with your flagship. The pirate king has already arrived at the small, barren island and you make your landing with Eleni and a small shore party of trusted Varangian Guardsmen. Kyrillos stands surrounded by his brigands.\n\n"I see ye brought my wife," Kyrillos says. "If ye think ye can barter with her, ye will be disappointed. But I will lower the ransom by one third if ye promise to keep her." Eleni objects loudly at this, but the pirates push a frail old man holding a scroll forwards, and you grudgingly provide the ransom. With the deal concluded, you take Eleni back to your ship and both groups depart.;x
EVTDESCLoR.875;You set sail with your flagship for the island Kyrillos indicated in his letter. The pirate king has already arrived at the small, barren island and you make your landing with Eleni and a small shore party of trusted Varangian Guardsmen. Kyrillos stands surrounded by his brigands.\n\n"I see ye brought my wife," Kyrillos says. "If ye think ye can barter with her, ye will be disappointed. But I will lower the ransom by one third if ye promise to keep her." Eleni objects loudly at this, but the pirates push a frail old man holding a scroll forwards, and you grudgingly provide the ransom. With the deal concluded, you take Eleni back to your ship and both groups depart.;x
EVTDESCLoR.876;You set sail with a small fleet for the island Kyrillos indicated in his letter. As you draw near, you order the rest of your ships to disperse and cover any potential escape routes while you approach with your flagship. The pirate king has already arrived at the small, barren island and you make your landing with a small shore party of trusted Varangian Guardsmen. Kyrillos stands surrounded by his brigands.\n\n"I hope ye brought plenty of gold," Kyrillos says. "The secret of Greek fire is an expensive one, but I'm sure ye know its value better than anyone." The pirates push a frail old man holding a scroll forwards, and you grudgingly provide the ransom. With the deal concluded, both groups depart on their ships.;x
EVTDESCLoR.877;You set sail with your flagship for the island Kyrillos indicated in his letter. The pirate king has already arrived at the small, barren island and you make your landing with a small shore party of trusted Varangian Guardsmen. Kyrillos stands surrounded by his brigands.\n\n"I hope ye brought plenty of gold," Kyrillos says. "The secret of Greek fire is an expensive one, but I'm sure ye know its value better than anyone." The pirates push a frail old man holding a scroll forwards, and you grudgingly provide the ransom. "My apologies about the warehouse and docks," the pirate king says with a smile. "We had to cover our tracks." With the deal concluded, both groups depart on their ships.;x
EVTDESCLoR.878;You set course for Constantinople and your men confirm that the old man is indeed one of the missing alchemists. The formula he brought also seems genuine. Before you reach the Dardanelles you meet up with the rest of your fleet. The ambush you planned was a success! They managed to intercept Kyrillos and his galley, and after a fierce struggle they captured both the pirate king and his daughter.\n\nWith the secrets of liquid fire safely returned to the Empire, and with the criminals who stole it tied up in the hold of your ship, it seems this matter can finally be put to rest. As you approach the Bosphorus and the shining city of Constantinople comes into view, you take a deep breath of fresh sea air. It is good to be [Root.GetTitle].;x
EVTDESCLoR.879;You set course for Constantinople and your men confirm that the old man is indeed one of the missing alchemists. The formula he brought also seems genuine. Before you reach the Dardanelles you meet up with the rest of your fleet. The ambush you planned was a success! They managed to intercept Kyrillos and his galley, and after a fierce struggle they captured both the pirate king and the ransom.\n\nWith the secrets of liquid fire safely returned to the Empire, and with the criminal who stole it tied up in the hold of your ship, it seems this matter can finally be put to rest. As you approach the Bosphorus and the shining city of Constantinople comes into view, you take a deep breath of fresh sea air. It is good to be [Root.GetTitle].;x
EVTDESCLoR.880;You set course for Constantinople and your men confirm that the old man is indeed one of the missing alchemists. The formula he brought also seems genuine. Before you reach the Dardanelles you meet up with the rest of your fleet... or what remains of it. The ambush you planned was a failure, as they in turn were ambushed by Kyrillos' fleet! Only a few ships managed to escape and any hope of capturing the pirate king has now been lost.\n\nThe secrets of liquid fire have been returned to the Empire, but only at great cost. It is with a heavy heart you approach the Bosphorus. When Constantinople comes into view, the sky behind the great city is covered in dark stormclouds. Being [Root.GetTitle] is not all it was cracked up to be.;x
EVTDESCLoR.881;You set course for Constantinople and your men confirm that the old man is indeed one of the missing alchemists. The formula he brought also seems genuine. While it pains you greatly to give in to the demands of criminals, you simply could not see any alternative way of solving this matter.\n\nThe secrets of liquid fire have been returned to the Empire, but only at great cost. It is with a heavy heart you approach the Bosphorus. When Constantinople comes into view, the sky behind the great city is covered in dark stormclouds. Being [Root.GetTitle] is not all it was cracked up to be.;x
EVTDESCLoR.885;A large merchant caravan from distant lands has arrived at the gates of your stronghold. Their leader, a jovial man of massive girth, pleads with you in a strange accent to grant them shelter from the elements for the night.;x
EVTDESCLoR.886;As evening falls, the fat merchant sits by the fire and regales you and the rest of the court with stories of his travels. His appetite seems insatiable, but as you do not wish to prove a poor host, you order your servants to bring in a second serving.;x
EVTDESCLoR.887;Dawn breaks, and the caravan prepares to move on. The merchant insists on leaving you a gift, as thanks for your great hospitality. He shouts a terse command in a foreign language and a young man comes forward. "This eunuch will serve you well," the merchant says. "His loyalty to you, his new master, shall be beyond reproach.";x
EVTDESCLoR.901;[tzykanion.GetTitledFirstName] has challenged you to a friendly game of tzykanion at the tzykanisterion stadium in [Root.Location.GetName]. This popular Byzantine game can trace its origins back to Sassanid Persia, and features two teams on horseback using sticks with nets to get a leather ball into the opposing team's goal. Will you accept the challenge?;x
EVTDESCLoR.902;You spend a wonderful afternoon at the tzykanisterion, playing a tense game of tzykanion that ends in victory for your team. Your opponent and his team are magnanimous in defeat, and you depart the stadium as friends.;x
EVTDESCLoR.903;You spend a wonderful afternoon at the tzykanisterion, playing a tense game of tzykanion that sadly ends in a defeat for your team. Your opponent and his team are magnanimous in victory, and you depart the stadium as friends.;x
EVTDESCLoR.904;Sadly, the afternoon you spend at the tzykanisterion ends in disaster. The game of tzykanion quickly devolves into a violent melee after you break your stick against the head of your challenger in a sudden fit of rage. You howl obscenities and curses at your opponents, and it takes the efforts of your entire team to end the fight and pull you away from the stadium.;x

EVTOPTALoR.800;Very well. Bring this man before me.;x
EVTOPTALoR.801;You will serve me well.;x
EVTOPTALoR.830;Watch your step.;x
EVTOPTALoR.831;S-stay away from me!;x
EVTOPTALoR.832;He had it coming.;x
EVTOPTALoR.833;No! NO!!! NOOOOOO!!!!!;x
EVTOPTALoR.834;These are violent times.;x
EVTOPTALoR.840;Unleash the Varangian Guard.;x
EVTOPTALoR.841;Such is the fate of those who oppose me.;x
EVTOPTALoR.842;Centuries from now, hooliganism will be extinct.;x
EVTOPTALoR.846;Very well. Whatever makes her happy.;x
EVTOPTALoR.851;Make an example of them.;x
EVTOPTALoR.860;This must be investigated!;x
EVTOPTALoR.861;This is a disaster!;x
EVTOPTALoR.862;Alert all commands. Deploy the fleet.;x
EVTOPTALoR.863;Guards, treat her well. We may need her.;x
EVTOPTALoR.865;Yes... but what?;x
EVTOPTALoR.869;An excellent opportunity for an ambush...;x
EVTOPTALoR.872;The deal is concluded.;x
EVTOPTALoR.878;Bring us in to dock.;x
EVTOPTALoR.885;Very well. Let them in.;x
EVTOPTALoR.886;Tell us more about this mythical realm of Hindustan.;x
EVTOPTALoR.887;That is very kind. I accept your gift.;x
EVTOPTALoR.901;Of course. I will get the old team together!;x
EVTOPTALoR.902;We must do this again sometime.;x
EVTOPTALoR.903;We need to do a rematch sometime.;x
EVTOPTALoR.904;This isn't over! THIS ISN'T OVER!;x

EVTOPTBLoR.800;He should be cleaning floors and watching over women.;x
EVTOPTBLoR.840;The City Guard can handle it.;x
EVTOPTBLoR.846;Heavens no.;x
EVTOPTBLoR.851;Oh, come now. Boys will be boys.;x
EVTOPTBLoR.860;Pretty, but I need a new glass of wine.;x
EVTOPTBLoR.862;Send in the spies.;x
EVTOPTBLoR.869;I cannot risk backstabbing this man.;x
EVTOPTBLoR.885;No, these peddlers may sleep in a ditch for all I care.;x
EVTOPTBLoR.887;No, you may keep your servant.;x
EVTOPTBLoR.901;Sadly, I have no time.;x

EVTOPTCLoR.846;Have the Varangian executed!;x

EVTTOOLTIPLoR.831;§Y[Root.GetTitledFirstName]§! is blinded.;x
EVTTOOLTIPLoR.833;§Y[Root.GetTitledFirstName]§! is castrated.;x
EVTTOOLTIPLoR.841;The Varangians prepare for battle.;x
EVTTOOLTIPLoR.842;The City Guard rallies.;x
EVTTOOLTIPLoR.861;You open an investigation into this strange explosion.;x
EVTTOOLTIPLoR.862;You return to the palace...;x
EVTTOOLTIPLoR.869;You await further developments.;x
EVTTOOLTIPLoR.872;You prepare an ambush for the pirate king.;x
EVTTOOLTIPLoR.873;You decide to follow the pirate's instructions to the letter.;x
EVTTOOLTIPLoR.878;Your ship hoists its sails.;x
EVTTOOLTIPLoR.886;The merchant caravan spends the night within your walls.;x
