#CODE;ENGLISH;x

EVTDESC88276;A fighter had the nerve to insult me in front of several of the other attending warriors. The look on his face when I challenged him to a duel revealed him for the coward he was, but honor left him no choice but to accept. I showed no mercy when I cut him down in single combat.;x
EVTDESC88277;As I waited my turn in the archery contest, I came across two bedouins, fierce warriors both, who were plotting to get back at a young noble who had dismissed them as desert rabble. I watched as they carefully cut the girth of the noble's saddle just enough to ensure it would snap during the upcoming riding challenge.;x
EVTDESC88278;As I waited my turn in the archery contest, I came across two bedouins, fierce warriors both, who were plotting to get back at a young noble who had dismissed them as desert rabble. I told them to face the man directly instead of scheming behind his back like bitter old women!;x
EVTDESC88279;Learned men from all around the land have come to the Furusiyya to observe the spectacle and share insights and wisdom with each other. Between bouts in the wrestling arena, I spent some time listening to their discussions and learned much about how best to rule the land.;x
EVTDESC88280;Learned men from all around the land have come to the Furusiyya to observe the spectacle and share insights and wisdom with each other. I joined one of their debates and offered my own opinions on how to govern, only to have them laugh in my face!;x
EVTDESC88281;Two men assigned to my cavalry wing for the upcoming mock battle were constantly at each other's throats. It was clear they would sooner fight each other than our opponents, so for the sake of our team I decided to mediate in their conflict.;x
EVTDESC88282;Two men assigned to my cavalry wing for the upcoming mock battle were constantly at each other's throats. It was clear they would sooner fight each other than our opponents, so I called them out like the bickering women they were and demanded they settle their differences in a duel.;x
EVTDESC88283;Riders have been sent to all the corners of the land, spreading word that the great martial competition of Furusiyya will soon be held.;x
EVTDESC88284;[From.GetTitledName] has been named first champion of my great Furusiyya.;x
EVTDESC88285;[From.GetTitledName] has performed well enough to be named second champion of my great Furusiyya.;x
EVTDESC88286;The third champion of my Furusiyya is none other than [From.GetTitledName].;x
EVTDESC88287;The great Furusiyya competition of [From.GetTitledName] has sadly been cancelled due to war.;x
EVTDESC88288;Master, your honored guest, [From.GetTitledName], has sadly perished during the events of the Furusiyya.;x
EVTDESC88289;Master, your honored guest, [From.GetTitledName], has sadly been maimed during the events of the Furusiyya.;x
EVTDESC88290;Master, your honored guest, [From.GetTitledName], has sadly suffered serious wounds during the events of the Furusiyya.;x
EVTDESC88291;As death closes in on me and I prepare for the life hereafter, I spare a thought for the great Furusiyya I had planned. Sadly the competition will end upon my passing, and the fighters will have to find some other way to prove their worth.;x
EVTDESC88292;Peace be upon you, [Root.GetTitledFirstName]. Due to the sudden and unexpected passing of [From.GetTitledFirstName], the Furusiyya has sadly been cancelled.\n\nSigned, \n[Root.Liege.GetTitledFirstName];x
EVTDESC88300;[From.GetTitledName] has decided to hold a great Furusiyya martial competition, and has sent invitations out to warriors across the land. As [From.GetSheHe] is of the same house as you, this initiative has reduced the decadence of your entire dynasty in the eyes of the people.;x
EVTDESC88301;[From.GetTitledName] has been declared as the winner of a great Furusiyya martial competition! This triumph reflects well on how decadent the people see your entire dynasty, as you are of the same house.;x
EVTDESC88302;[From.GetTitledName] has been declared the second champion of a great Furusiyya martial competition! This accomplishment has reduced the decadence of your entire dynasty in the eyes of the people, as you and [From.GetFirstName] are of the same house.;x
EVTDESC88303;[From.GetTitledName] has won third place in a great Furusiyya martial competition! People now view your whole dynasty as slightly less decadence, as you and [From.GetFirstName] are of the same house.;x

EVTOPTA88250;At last!;x
EVTOPTA88251;A time for heroic deeds.;x
EVTOPTA88252;An event to remember.;x
EVTOPTA88253;I will improve.;x
EVTOPTA88254;My enemies will fear me!;x
EVTOPTA88255;I did my best...;x
EVTOPTA88256;The shame of it all!;x
EVTOPTA88257;I am better for it.;x
EVTOPTA88258;Perhaps if I improved my footwork...;x
EVTOPTA88259;Why me?;x
EVTOPTA88260;A pox on that camel jockey!;x
EVTOPTA88261;By the Prophet, that is an illegal move!;x
EVTOPTA88262;I should have stayed in bed this morning.;x
EVTOPTA88263;Who is next?;x
EVTOPTA88264;I am tougher than I look.;x
EVTOPTA88265;Many victories will follow, Insha'Allah.;x
EVTOPTA88266;Checkmate.;x
EVTOPTA88267;I should have seen through that feint...;x
EVTOPTA88268;It is a game for children and weaklings!;x
EVTOPTA88269;Curse this saddle!;x
EVTOPTA88270;A momentous day.;x
EVTOPTA88271;May my enemies quake in fear!;x
EVTOPTA88272;I have fought with honor.;x
EVTOPTA88273;Such fine, strong men...;x
EVTOPTA88274;A red badge of courage.;x
EVTOPTA88275;*hic*;x
EVTOPTA88276;All arguments should be settled thus.;x
EVTOPTA88277;Clever.;x
EVTOPTA88278;No more of this cowardly intrigue!;x
EVTOPTA88279;I will use this knowledge.;x
EVTOPTA88280;Old fools. What do they know?;x
EVTOPTA88281;They agreed to set aside their differences.;x
EVTOPTA88282;Sadly both were badly wounded and our wing suffered as a result...;x
EVTOPTA88284;[From.GetTitledName] is indeed a mighty warrior.;x
EVTOPTA88285;Let no one deny [From.GetHerHis] skill.;x
EVTOPTA88286;Well fought!;x
EVTOPTA88287;Then my skill at fighting may still see use.;x
EVTOPTA88288;May [From.GetSheHe] find peace in the life hereafter.;x
EVTOPTA88289;May [From.GetSheHe] recover swiftly, Insha'Allah.;x
EVTOPTA88290;May [From.GetSheHe] recover swiftly, Insha'Allah.;x
EVTOPTA88291;May those I ruled remember me for my wisdom, Insha'Allah.;x
EVTOPTA88292;But I was going to prove myself as a fighter!;x
EVTOPTA88300;A splendid decision!;x
EVTOPTA88301;Congratulations!;x
EVTOPTA88302;Well deserved!;x
EVTOPTA88303;Well done!;x

EVTOPTB88250;Pah. For children playing at being men.;x
EVTOPTB88251;Alas, the ongoing war demands my attention.;x
EVTOPTB88288;Tell me of the heroes, not the failures!;x
EVTOPTB88289;Tell me of the heroes, not the failures!;x
EVTOPTB88290;Tell me of the heroes, not the failures!;x

FURUSIYYATITLE;Furusiyya;x
furusiyya_invite;Let all who profess martial ability be invited;x
