#CODE;ENGLISH;x
EVTDESC_MNM_9135;As I was walking towards [smith.GetMasterMistressCap] [smith.GetFirstName]'s smithy I could not hear the sound of progress but instead the sound of voices talking. I found [smith.GetFirstName] and my [smith_event_target.GetRootRelation] [smith_event_target.GetTitledFirstName] discussing different metals and their compositions. All this talk was making my head spin and definitely halting the progress on the work I have ordered...;x
EVTDESC_MNM_9136;During the afternoon as I went to check on the progress of [smith.GetMasterMistressCap] [smith.GetFirstName] I walked in to see [smith.GetHerHim] getting my [smith_event_target.GetRootRelation] [smith_event_target.GetTitledFirstName] to help with the forging process. Together they were lifting pieces of metal and [smith.GetFirstName] was showing [smith_event_target.GetFirstName] how to mold the materials into shape. Not exactly what I am paying [smith.GetHerHim] for but a form of service nonetheless...;x
EVTDESC_MNM_9137;Having decided to check up on [smith.GetMasterMistressCap] [smith.GetFirstName]'s progress I strolled over to [smith.GetHerHis] forge. I did not find [smith.GetHerHim] working on the project I commissioned but instead working on a different task... specifically my [smith_event_target.GetRootRelation] [smith_event_target.GetTitledFirstName]!;x
EVTDESC_MNM_9138;I was taking a relaxing walk this morning when suddenly I heard a scream pierce through the air! I rushed to the source and saw that it was [smith.GetMasterMistressCap] [smith.GetFirstName] wailing in [smith.GetHerHis] forge. From what I could gather, between the servants chatter and [smith.GetFirstName]'s crying, there was an accident involving some molten metal! It is lucky that [smith.GetFirstName] is alive. Yet this will definitely impede [smith.GetHerHis] work...;x
EVTDESC_MNM_9999;The castle blacksmith, more used to horseshoes and helmets than work fit for royalty, presented you with a dirty old box. "Ta da" he says, nervously, "It was a sword you wanted right?" he adds.;x
EVTDESC_MNM_9999_armor;The castle blacksmith, more used to horseshoes and helmets than work fit for royalty, presented you with a dirty old box. "Ta da" he says, nervously, "It was armor you wanted right?" he adds.;x
EVTDESC_MNM_40000;I was struck with nervous excitement when [smith.GetMasterMistressCap] [smith.GetFirstName] announced that the [smith.GetWeaponsmithWeapon] was nearing its completion. Today I have received the [smith.GetMasterMistressCap] in my throne room. A sturdy box is in [smith.GetHerHis] arms, and as [smith.GetSheHe] opens the lid, I find it almost impossible to breathe. 'What will you name her, my [Root.GetTitle]?';x
EVTDESC_MNM_40000_B;I was struck with nervous excitement when [smith.GetMasterMistressCap] [smith.GetFirstName] announced that the [smith.GetWeaponsmithWeapon] was nearing its completion. Today I have received the [smith.GetMasterMistressCap] in my throne room. As [smith.GetSheHe] unveils the armor rack, I find it almost impossible to breathe. 'What will you name her, my [Root.GetTitle]?';x
EVTDESC_MNM_40001;I was overcome by excitement and curiosity when [smith.GetFirstName] informed me the crown jewels were completed! As I am waiting in my throne for [smith.GetHerHis] servants to carry the great box across the room I struggle not to leap up and meet them half-way. When I finally touch the heavy lid, my hands are shaking...;x

EVTOPTA_MNM_9100;Nothing displays authority like fine jewelry.;x
EVTOPTA_MNM_9100_TT;Invite the famous goldsmith to your court.;x
EVTOPTA_MNM_9103;One and all shall see the indisputable might of house [Root.GetOnlyDynastyName]!;x
EVTOPTA_MNM_9103_TT;Spare no expenses and order the most expensive crown jewels money can buy.\n;x
EVTOPTA_MNM_9105;Regalia worthy of a true [Root.GetTitle]!;x
EVTOPTA_MNM_9106;[From.GetFirstName] is truly a master!;x
EVTOPTA_MNM_9107;Let us see what [smith.GetSheHe] has accomplished...;x
EVTOPTA_MNM_9109;Send someone to the end of the world, if need be!;x
EVTOPTA_MNM_9109_TT_NEW;Spend money to potentially get even better crown jewels than you originally ordered.;x
EVTOPTA_MNM_9112;But the amount I lost is also sizeable.;x
EVTOPTA_MNM_9115;A fine idea, [Root.job_marshal.GetJobTitle] [Root.job_marshal.GetFirstName]!;x
EVTOPTA_MNM_9115_b;What a fine idea, how clever I am!;x
EVTOPTA_MNM_9115_TT;Invite the [GetWeaponArmorSmith] to your court.;x
EVTOPTA_MNM_9118;You can never go wrong with a good sword.;x
EVTOPTA_MNM_9118_TT;Swords may give a bonus to commanded §YLight Infantry§! and §YHeavy Foot Troops§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.\n;x
EVTOPTA_MNM_9120;I would not go in to battle with anything but the very best.;x
EVTOPTA_MNM_9120_TT_ARMOR_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality. This armor will give you §G+10%§! to §YMorale Offense§!, §G+0.75§! §YMonthly Prestige§!, §G+1§! §YMartial§! and §G+2§! §YPersonal Combat Skill§!.;x
EVTOPTA_MNM_9120_TT_AXE_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality.;x
EVTOPTA_MNM_9120_TT_BOW_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality.;x
EVTOPTA_MNM_9120_TT_LANCE_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality.;x
EVTOPTA_MNM_9120_TT_MACE_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality.;x
EVTOPTA_MNM_9120_TT_SWORD_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality.;x
EVTOPTA_MNM_9120_TT_SWORDSCIMITAR_EMPEROR;Order a [smith.GetWeaponsmithWeapon] of the highest quality.;x
EVTOPTA_MNM_9122_ARMOR;This armor shall be my Guardian.;x
EVTOPTA_MNM_9122_AXE;This axe will be known as Cleaver!;x
EVTOPTA_MNM_9122_BOW;This bow will be known as Silent Wind!;x
EVTOPTA_MNM_9122_LANCE;This lance will be known as The Impaler!;x
EVTOPTA_MNM_9122_MACE;The Foe Hammer!;x
EVTOPTA_MNM_9122_SCIMITAR;The Golden Scimitar!;x
EVTOPTA_MNM_9122_SWORD;This sword will be known as Heartseeker!;x
EVTOPTA_MNM_9123;This is excellent, [smith.GetMasterMistressCap] [smith.GetFirstName]!;x
EVTOPTA_MNM_9124;I am sure she will serve me well.;x
EVTOPTA_MNM_9129_TT_NEW;Spend money to potentially get an even better [smith.GetWeaponsmithWeapon] than the one you originally ordered.;x
EVTOPTA_MNM_9130;A weaponsmith to forge me a deadly weapon!;x
EVTOPTA_MNM_9132;How dare [smith.GetSheHe] betray me!;x
EVTOPTA_MNM_9135;There is no harm in [smith.GetFirstName] taking some time to help [smith_event_target.GetFirstName].;x
EVTOPTA_MNM_9136;I am glad [smith.GetFirstName] is helping [smith_event_target.GetFirstName] to be stronger!;x
EVTOPTA_MNM_9137;What [smith.GetFirstName] does in the privacy of [smith.GetHerHis] own forge is not my concern...;x
EVTOPTA_MNM_9138;I will help you in any way I can [smith.GetMasterMistressCap] [smith.GetFirstName].;x
EVTOPTA_MNM_9999;Oh dear.;x
EVTOPTA_MNM_40000_ARMOR;This armor will be my Angelic Guardian.;x
EVTOPTA_MNM_40000_AXE;This ax will be known as The Dragon Cleaver!;x
EVTOPTA_MNM_40000_BOW;This bow will be known as Death Wind!;x
EVTOPTA_MNM_40000_LANCE;This lance will be known as Ascalon!;x
EVTOPTA_MNM_40000_MACE;The Skullcrusher!;x
EVTOPTA_MNM_40000_SCIMITAR;Golden Vengeance!;x
EVTOPTA_MNM_40000_SWORD;This sword will be known as Dragonseeker!;x
EVTOPTA_zweihanded_LT_20201;I want a heavy two-handed sword.;x
EVTOPTA_MNM_LT_20201_TT;This sword can only be handled by a strong warrior, but is sure to impress friend and foe alike.;x

EVTOPTB_MNM_9100;I have no money to spare for such frivolities.;x
EVTOPTB_MNM_9100_TT;Do not invite the goldsmith to your court.;x
EVTOPTB_MNM_9103;I will order something impressive, but sensible.;x
EVTOPTB_MNM_9103_KING;I will order an impressive set of jewels.;x
EVTOPTB_MNM_9103_TT;Order crown jewels which are 'impressive, but sensible'.\n;x
EVTOPTB_MNM_9103_TT_KING;Thorough craftsmanship and expensive materials is the key to beauty.;x
EVTOPTB_MNM_9109;I am not made of money. Do your best with what is available.;x
EVTOPTB_MNM_9109_TT_NEW;Settle with the crown jewels you originally ordered.;x
EVTOPTB_MNM_9112;At least it was not a total loss.;x
EVTOPTB_MNM_9115;Our own smiths are capable enough!;x
EVTOPTB_MNM_9115_TT;Do not invite the [GetWeaponArmorSmith] to your court.;x
EVTOPTB_MNM_9118;You can never go wrong with a good scimitar.;x
EVTOPTB_MNM_9118_TT;Scimitars may give a bonus to commanded §YLight Infantry§! and §YHeavy Foot Troops§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.\n;x
EVTOPTB_MNM_9120;I do not need any frills, craft me something effective.;x
EVTOPTB_MNM_9120_KING;Craft me the best quality [smith.GetWeaponsmithWeapon] you can.;x
EVTOPTB_MNM_9120_TT_ARMOR;Order a good quality [smith.GetWeaponsmithWeapon]. This armor will give you §G+5%§! to §YMorale Offense§!, §G+0.5§! §YMonthly Prestige§!, §G+1§! §YMartial§! and §G+1§! §YPersonal Combat Skill§!.;x
EVTOPTB_MNM_9120_TT_ARMOR_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon]. This [smith.GetWeaponsmithWeapon] will increase your §YMorale Offense§!, §YMonthly Prestige§!, §YMartial§! and §YPersonal Combat Skill§!.;x
EVTOPTB_MNM_9120_TT_ARMOR_KING;Order a high quality [smith.GetWeaponsmithWeapon]. This [smith.GetWeaponsmithWeapon] will greatly increase your §YMorale Offense§!, §YMonthly Prestige§!, §YMartial§! and §YPersonal Combat Skill§!.;x
EVTOPTB_MNM_9120_TT_AXE;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_AXE_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_AXE_KING;Order a high quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_BOW;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_BOW_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_BOW_KING;Order a high quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_LANCE;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_LANCE_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_LANCE_KING;Order a high quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_MACE;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_MACE_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_MACE_KING;Order a high quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_SWORD_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_SWORD_KING;Order a high quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_SWORDSCIMITAR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_SWORDSCIMITAR_EMPEROR;Order a good quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9120_TT_SWORDSCIMITAR_KING;Order a high quality [smith.GetWeaponsmithWeapon].;x
EVTOPTB_MNM_9122_ARMOR;With this armor I shall be a Champion.;x
EVTOPTB_MNM_9122_AXE;My every foe shall fear The Ravager!;x
EVTOPTB_MNM_9122_BOW;My every foe shall fear Lightning!;x
EVTOPTB_MNM_9122_LANCE;My every foe shall fear The Trident!;x
EVTOPTB_MNM_9122_MACE;My every foe shall fear The Bone Breaker!;x
EVTOPTB_MNM_9122_SCIMITAR;Scimitar of Fortune is a fitting name, no?;x
EVTOPTB_MNM_9122_SWORD;My every foe shall fear Vengeance!;x
EVTOPTB_MNM_9129_TT_NEW;Settle with the [smith.GetWeaponsmithWeapon] you originally ordered.;x
EVTOPTB_MNM_9130;I am in need of a new set of armor, find me the finest armorsmith around.;x
EVTOPTB_MNM_9132;Oh, I don't think so.;x
EVTOPTB_MNM_9132_TT;The smith will never reach their destination and your treasures will be recovered.;x
EVTOPTB_MNM_9135;This is not why [smith.GetFirstName] is here!;x
EVTOPTB_MNM_9136;[smith.GetFirstName]'s job is to be forging for me. Not playing with children.;x
EVTOPTB_MNM_9137;Can you please focus on your work!;x
EVTOPTB_MNM_9138;No cripple can finish the work! Send [smith.GetHerHim] away!;x
EVTOPTB_MNM_40000_ARMOR;This will be my Green Armor.;x
EVTOPTB_MNM_40000_AXE;My every foe shall fear Heaven's Devastator!;x
EVTOPTB_MNM_40000_BOW;My every foe shall fear Lightning Strike!;x
EVTOPTB_MNM_40000_LANCE;My every foe shall fear Bleeding Lance!;x
EVTOPTB_MNM_40000_MACE;My every foe shall fear The Twilights Hammer!;x
EVTOPTB_MNM_40000_SCIMITAR;Scimitar of the Night is a fitting name, no?;x
EVTOPTB_MNM_40000_SWORD;My every foe shall fear Heaven's Vengeance!;x

EVTOPTC_MNM_9103;Surely good craftsmanship is the most important aspect?;x
EVTOPTC_MNM_9103_GENERIC;Order a beautiful set of crown jewels.;x
EVTOPTC_MNM_9103_KING;Proper craftsmanship is enough for me.;x
EVTOPTC_MNM_9103_TT;Order the least costly set of crown jewels.\n;x
EVTOPTC_MNM_9103_TT_GENERIC;Order a set of crown jewels befitting my status.;x
EVTOPTC_MNM_9103_TT_KING;Order the cheaper set of crown jewels.;x
EVTOPTC_MNM_9109;Send [smith.GetHerHim] immediately!;x
EVTOPTC_MNM_9109_TT_NEW;Spend money to potentially get even better crown jewels than you originally ordered.;x
EVTOPTC_MNM_9112;Thankfully I didn't lose too much.;x
EVTOPTC_MNM_9115;The smiths in our own [the_armory.GetName] are capable enough!;x
EVTOPTC_MNM_9115_TT;This option is available because you have a §Y[the_wonder.GetWonderTypeShortCap]§! with an §Y[the_armory.GetName]§!.;x
EVTOPTC_MNM_9118;A lance is what I desire.;x
EVTOPTC_MNM_9118_TT;Lances may give a bonus to commanded §YPikemen§! and §YMounted Troops§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.\n;x
EVTOPTC_MNM_9120;I am sure whatever you make is good enough, [smith.GetMasterMistressCap].;x
EVTOPTC_MNM_9120_GENERIC;Craft me something of high quality, that I can bring with me to combat.;x
EVTOPTC_MNM_9120_KING;Craft me something effective yet inexpensive, [smith.GetMasterMistressCap].;x
EVTOPTC_MNM_9120_TT_ARMOR;Order the cheapest [smith.GetWeaponsmithWeapon]. This armor will give you §G+0.25§! §YMonthly Prestige§!, §G+1§! §YMartial§! and §G+1§! §YPersonal Combat Skill§!.;x
EVTOPTC_MNM_9120_TT_ARMOR_EMPEROR;Order the cheapest [smith.GetWeaponsmithWeapon]. This [smith.GetWeaponsmithWeapon] will increase your §YMonthly Prestige§!, §YMartial§! and §YPersonal Combat Skill§! slightly.;x
EVTOPTC_MNM_9120_TT_ARMOR_GENERIC;Order the [smith.GetWeaponsmithWeapon]. This [smith.GetWeaponsmithWeapon] will increase your §YMonthly Prestige§!, §YMartial§! and §YPersonal Combat Skill§!.;x
EVTOPTC_MNM_9120_TT_ARMOR_KING;Order the cheaper [smith.GetWeaponsmithWeapon]. This [smith.GetWeaponsmithWeapon] will increase your §YMonthly Prestige§!, §YMartial§! and §YPersonal Combat Skill§! somewhat.;x
EVTOPTC_MNM_9120_TT_BOW;Order the cheapest [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_BOW_EMPEROR;Order the cheapest [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_BOW_GENERIC;Order the [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_BOW_KING;Order the cheaper [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_SWORDSCIMITAR;Order the cheapest [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_SWORDSCIMITAR_EMPEROR;Order the cheapest [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_SWORDSCIMITAR_GENERIC;Order the [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9120_TT_SWORDSCIMITAR_KING;Order the cheaper [smith.GetWeaponsmithWeapon].;x
EVTOPTC_MNM_9122_ARMOR;Everyone shall fear the Warden.;x
EVTOPTC_MNM_9122_AXE;She looks like a Marauder, doesn't she?;x
EVTOPTC_MNM_9122_BOW;She looks like an Eagle, doesn't she?;x
EVTOPTC_MNM_9122_LANCE;The Piercer is a fitting name, no?;x
EVTOPTC_MNM_9122_MACE;The Shatterer is a fitting name, no?;x
EVTOPTC_MNM_9122_SCIMITAR;Scimitar of Conquest!;x
EVTOPTC_MNM_9122_SWORD;She looks like a Fury, doesn't she?;x
EVTOPTC_MNM_9129_TT_NEW;Spend money to potentially get an even better [smith.GetWeaponsmithWeapon] than the one you originally ordered.;x
EVTOPTC_MNM_9130;Find me a goldsmith to create jewels befitting of my status.;x
EVTOPTC_MNM_9137;This is not what I pay you for! Get out and stay out!;x
EVTOPTC_MNM_40000_ARMOR;Everyone shall fear the Immortal.;x
EVTOPTC_MNM_40000_AXE;She looks like a Darkbringer, doesn't she?;x
EVTOPTC_MNM_40000_BOW;She looks like an Ice Eagle, doesn't she?;x
EVTOPTC_MNM_40000_LANCE;Death Strike is a fitting name, no?;x
EVTOPTC_MNM_40000_MACE;The Giant Shatterer is a fitting name, no?;x
EVTOPTC_MNM_40000_SCIMITAR;Scimitar of Death.;x
EVTOPTC_MNM_40000_SWORD;She looks like a [Root.Religion.GetHighGodName]'s Fury, doesn't she?;x

EVTOPTD_MNM_9103;I have changed my mind. You services are no longer required.;x
EVTOPTD_MNM_9103_TT;Dismiss §Y[smith.GetTitledFirstName]§!.;x
EVTOPTD_MNM_9109;Do what you can with local materials.;x
EVTOPTD_MNM_9109_TT_NEW;Settle with the crown jewels you originally ordered.;x
EVTOPTD_MNM_9118;I have always been one for axes.;x
EVTOPTD_MNM_9118_TT;Axes may give a bonus to commanded §YHeavy Infantry§! and §YLight Foot Troops§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.\n;x
EVTOPTD_MNM_9120;Actually, I changed my mind.;x
EVTOPTD_MNM_9120_TT;Order nothing;x
EVTOPTD_MNM_9129_TT_NEW;Settle with the [smith.GetWeaponsmithWeapon] you originally ordered.;x
EVTOPTD_MNM_9130;Actually now may not be the best time...;x
EVTOPTD_MNM_9137;How dare [smith.GetFirstName] dishonor me like this! [smith.GetSheHeCap] must be punished.;x

EVTOPTE_MNM_9118;I will crush my enemies with a mace!;x
EVTOPTE_MNM_9118_TT;Maces may give a bonus to commanded §YLight Cavalry§! and §YHeavy Foot Troops§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.\n;x

EVTOPTF_MNM_9118;A fine bow would serve me well.;x
EVTOPTF_MNM_9118_TT;Bows may give a bonus to commanded §YArchers§! and §YMounted Troops§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.\n;x

EVTOPTG_MNM_9118;I am in need of protection! Make me a strong and sturdy set of armor.;x
EVTOPTG_MNM_9118_TT;Armor provides a bonus to §YMorale Offense§!, as well as §YMartial§!, §YPersonal Combat Skill§! and §YMonthly Prestige§!.;x

EVTTT_MNM_9105_NO_DUPLICATES;You cannot have duplicates of the same artifacts of the same quality in your treasury and have therefore received some of your investment back.;x
MNM_9124_TT_AXE;You finally receive your long awaited ax.;x
MNM_9124_TT_BOW;You finally receive your long awaited bow.;x
MNM_9124_TT_LANCE;You finally receive your long awaited lance.;x
MNM_9124_TT_MACE;You finally receive your long awaited mace.;x
MNM_9124_TT_SCIMITAR;You finally receive your long awaited scimitar.;x
MNM_9124_TT_SWORD;You finally receive your long awaited sword.;x
