#CODE;ENGLISH;x

EVTOPTA5037;I should be furious, but I am just happy;x
EVTOPTA5040;Some hunting will cheer me up;x
EVTOPTA5041;Forget it;x
EVTOPTA5042;This day has been great!;x
EVTOPTA5043;Now what?;x
EVTOPTA5044;I like this;x
EVTOPTA5045;Yes!;x
EVTOPTA5046;I'm a falconer!;x
EVTOPTA5050;I should start reading the book;x
EVTOPTA5051;This wasn't for me;x
EVTOPTA5052;Give me a quill!;x
EVTOPTA5053;She is far too dangerous;x
EVTOPTA5055;Fame and fortune awaits!;x
EVTOPTA5060;I can try some pleasures...;x
EVTOPTA5061;Sweet temptation...;x
EVTOPTA5062;This is too hard!;x
EVTOPTA5063;I need to take a few days contemplating this;x
EVTOPTA5064;No! I will not give in!;x
EVTOPTA5065;Let's do it!;x
EVTOPTA5066;More... more of everything!;x
EVTOPTA5070;I live life in the moment;x
EVTOPTA5071;...but I feel empty inside, there's no creativity in hedonism;x
EVTOPTA5072;I have tired of this! Let me enjoy the pleasures of life instead;x
EVTOPTA5073;I am a hedonist;x
EVTOPTA5074;I am a poet!;x
EVTOPTA5080;This is an opportunity I don't dare say 'no' to;x
EVTOPTA5081;I cannot quit now, so close to becoming a faqih...;x
EVTOPTA5082;I am proud to have become a faqih!;x

EVTOPTB5000;It wants me to read it....;x
EVTOPTB5001;The book's secret eludes me...;x
EVTOPTB5020;Nail the envoy's hats to their head!;x
EVTOPTB5021;Wonder what happens if I do like this...;x
EVTOPTB5022;They finally came to good use;x
EVTOPTB5023;Maybe I should grow more roses?;x
EVTOPTB5024;I'm having fun with it for now;x
EVTOPTB5025;I love my garden, but there are other things in life too;x
EVTOPTB5030;I will perform heroic deeds of valor!;x
EVTOPTB5031;I won't give up!;x
EVTOPTB5036;Can I stop doing this now?;x
EVTOPTB5037;This is too humiliating!;x
EVTOPTB5040;Perhaps I should send for a new bird...;x
EVTOPTB5041;I should try falconry instead;x
EVTOPTB5043;I'll try hunting instead;x
EVTOPTB5045;I'm good for now;x
EVTOPTB5046;No more rabbit pie, please!;x
EVTOPTB5050;I should take her out for a hunt;x
EVTOPTB5051;I should take the bird out for some hunting instead.;x
EVTOPTB5053;Poetry is safer, let's try that instead;x
EVTOPTB5055;My poetry was never meant for others!;x
EVTOPTB5060;I hope celibacy doesn't bore me too much;x
EVTOPTB5061;Stay strong!;x
EVTOPTB5062;I will stay strong!;x
EVTOPTB5063;Ignore it, live life!;x
EVTOPTB5064;Free! Free at last!;x
EVTOPTB5065;Maybe later;x
EVTOPTB5066;I should contemplate this some more;x
EVTOPTB5070;Find true beauty and pleasure through poetry instead;x
EVTOPTB5071;This is the life for me!;x
EVTOPTB5072;I have found my calling;x
EVTOPTB5073;Hedonism is not a lifestyle I seek to pursue for ever...;x
EVTOPTB5074;Poetry is not a lifestyle I seek to pursue for ever...;x
EVTOPTB5080;It sounds like an awful lot of work... No, thank you;x
EVTOPTB5081;I give up, this is not the life I want...;x
EVTOPTB5082;I will use the knowledge but not the title;x

EVTOPTC5071;I have had enough, hedonism is not the lifestyle for me;x
EVTOPTC5072;Poetry is nice, but perhaps I will find something better;x

EVTTOOLTIP5000;Scholar - or Mystic?;x
EVTTOOLTIP5002;Intense study of the book will follow;x
EVTTOOLTIP5003;The book will be studied thoroughly;x
EVTTOOLTIP5023;A new punishment has been conceived;x
EVTTOOLTIP5025;The apple of [Root.GetTitledFirstName]'s eye;x
EVTTOOLTIP5032;Her heart has melted...;x
EVTTOOLTIP5033;The heroic deeds has finally made the ice lady mine!;x
EVTTOOLTIP5036;And the Winner is...;x
EVTTOOLTIP5037;The Poetry Book;x
EVTTOOLTIP5041;Disastrous Hunt;x
EVTTOOLTIP5042;Fortunate Hunt;x
EVTTOOLTIP5043;Disastrous Falconry;x
EVTTOOLTIP5044;Fortunate Falconry;x
EVTTOOLTIP5051;A Book Filled With Bunkum...;x
EVTTOOLTIP5052;A Book Filled With Inspiration!;x
EVTTOOLTIP5061;Onwards - to Hedonism!;x
EVTTOOLTIP5062;On the road to Celibacy;x
EVTTOOLTIP5065;Celibacy;x
EVTTOOLTIP5066;Hedonism;x
EVTTOOLTIP5073;has decided what [Root.GetHerHis] lifestyle will be;x
EVTTOOLTIP5074;Poetry speaks to [Root.GetTitledFirstName] as nothing else has done before;x

EVTTOOLTIPA5031;My icy lady does not thaw...;x
EVTTOOLTIPB5031;The heroic deeds leaves her cold...;x
