#CODE;ENGLISH;x

EVTDESC61146;All of your attempts to have [Root.Liege.GetTitledFirstName] declared insane have failed. Before long the [Root.Liege.GetLadLass] will be a [Root.Liege.GetManWoman], and you may have made yourself a powerful enemy...;x
EVTDESC61150;Your regent, [Root.Regent.GetTitledName], seems to have been conspiring to have you declared insane in a futile attempt to extend [Root.Regent.GetHerHis] regency. Unfortunately for [Root.Regent.GetHerHim], it is obvious to all that you are sound of mind.;x
EVTDESC61151;Your scheming snake of a regent, [Root.Regent.GetFirstName], has managed to convince the court that you are insane! The decision has been made to lock you up in one of the castle towers until you are deemed mentally fit to rule, regardless of your age.;x
EVTDESC61152;Your wretch of a former regent that saw you imprisoned on charges of insanity no longer wields any influence at court. The new regent has released you.;x
EVTDESC61155;For fifteen years [Root.Liege.GetTitledFirstName] has been locked up under guard while you have served as [Root.Liege.GetHerHis] regent. You are the true ruler of the realm in all but name. Perhaps the time has come to end this charade.;x
EVTDESC61156;At long last, the throne is yours. The degrading charade you have been forced to endure all these years has come to an end. You are [Root.Liege.GetTitle] now, both in title and practise. Long live the [Root.Liege.GetTitle]!;x
EVTDESC61157;The ingrates at court have refused to embrace you as their true liege! For your audacity in pursuing this claim, they have stripped you of your title as regent and released [Root.Liege.GetTitledFirstName] from [Root.Liege.GetHerHis] imprisonment.;x
EVTDESC61160;Your treacherous regent seems to have finally bitten off more than [Root.Regent.GetSheHe] could chew. An attempt to completely usurp your throne has backfired, and [Root.Regent.GetTitledName] has been stripped of [Root.Regent.GetHerHis] title as regent. You have been released, and can now assume your rightful position as [Root.GetLordLady] of this realm.;x
EVTDESC61161;While you were locked up, your regent has been busily gathering enough support at court to finally steal away your title. The despicable theft of your birthright is now complete.;x
EVTDESC61165;You cunningly trick one of the guards into leaving the door to your tower unlocked. After escaping into the castle, you kick open the door to the main chamber where your jackal regent [Root.Regent.GetFirstName] sits bewildered on your throne. As the confused courtiers whisper to each other, you bellow at the top of your lungs:;x
EVTDESC61166;The guards escort you back to your tower and nail the door shut from the outside...;x
EVTDESC61170;Disaster! Somehow [Root.Liege.GetTitledFirstName] has managed to escape from his tower and rally enough support to oust you from your position as regent! The guards turn on you and throw you into the dungeon.;x
EVTDESC61190;The throne shan't be yours so long as [Root.Liege.GetTitledFirstName] draws breath. If an accident was to befall the whelp... they happen so easily, after all. As [Root.Liege.GetHerHis] regent, perhaps you should appoint some simple chores to the [Root.Liege.GetLadLass]. The castle roof has long needed to be scrubbed clean of bird-droppings...;x
EVTDESC61191;At times you can't shake the feeling that your regent, [Root.Regent.GetTitledName], does not always have your best in mind. Claiming it will build character, [Root.Regent.GetSheHe] has given you the dangerous task of scrubbing away bird-droppings from the castle roof. If you lose your balance even once...;x
EVTDESC61192;You had a few close calls, but the roof is now shining clean and you made it down in one piece. If the confounded birds return, you will have a chance to hone your skills at archery.;x
EVTDESC61195;So the child has a good sense of balance. No matter. Perhaps a trip to the countryside would do [Root.Liege.GetTitledFirstName] some good. There are some dense woods not far from here, infested with wolves and bandits. One could easily get lost in them...;x
EVTDESC61196;[Root.Regent.GetFirstName], your regent, has arranged for you to tour the nearby countryside and visit your subjects living there. As you enter a dense forest, your escort mysteriously melts away into the brush and you are left to fend for yourself.;x
EVTDESC61197;The guards at the castle gates nearly turn you away as peasant rabble when you finally make it back. Your face is caked with dirt, your fancy clothes are torn, but your signet ring proves your identity. Blind luck alone helped you conceal it from the bandits you met on the way.;x
EVTDESC61200;Unbelievable... the runt made it back alive! Well, this time I have arranged for a special carriage to take [Root.Liege.GetTitledFirstName] to meet with a foreign dignitary. The driver has been instructed to lose control of the carriage at a certain point on the journey, sending the whole thing careening down a ravine...;x
EVTDESC61201;Your old bore of a regent, [Root.Regent.GetFirstName], wants you to meet with some foreign dignitary in the middle of nowhere. As your carriage travels alongside a deep ravine, the driver suddenly seems to lose control of the horses...;x
EVTDESC61202;You throw yourself to safety only moments before the carriage loses one of its wheels, tips over and plummets down the ravine. The driver, who jumped off at the first sign of trouble, looks at you with a frown that almost seems disappointed.;x
EVTDESC61205;You take a moment up on the castle ramparts to contemplate your bad luck in dealing with [Root.Liege.GetTitledFirstName], only to see the carefree little scamp strut past below. Next to you is an especially corpulent guard leaning half-asleep against his halberd. A gentle push could send him falling down on [Root.Liege.GetFirstName]...;x
EVTDESC61206;You walk through the castle courtyard minding your own business when a dark shadow suddenly forms around you. There is just enough time to look up and see the screaming, grossly overweight guard tumbling down at you from the upper ramparts.;x
EVTDESC61207;As if by divine intervention, the guard narrowly misses you and impacts the ground just ahead with a heavy, bone-shattering thud. Above, on the rampart from which he fell, stands your regent, [Root.Regent.GetFirstName]. With a trembling voice [Root.Regent.GetSheHe] asks if you are all right.;x
EVTDESC61210;Enough games. If you want the [Root.Liege.GetLadLass] dead, you will clearly have to take more direct action! Blinded by rage and with your best dagger in hand, you rush towards [Root.Liege.GetHerHis] bedchamber...;x
EVTDESC61211;You retreat to your bedchamber to consider the unlikely series of accidents you have suffered recently. Suddenly the door flies ajar with a bang. Your regent, [Root.Regent.GetTitledName], stands before you, [Root.Regent.GetHerHis] eyes burning with hatred. A sharp dagger is clutched in [Root.Regent.GetHerHis] hand and without a word, [Root.Regent.GetSheHe] lunges at you...;x
EVTDESC61212;[Root.Regent.GetFirstName] stabs wildly in the air with [Root.Regent.GetHerHis] dagger, missing you by a hair's breadth as you leap away in panic. Guards rush inside and pull your regent away as [Root.Regent.GetSheHe] screams, "Why won't you die?!";x
EVTDESC61213;Before you can plunge your blade into the wretched little monster's heart, [Root.Liege.GetHerHis] guards intervene and you are dragged away kicking and screaming to the dungeons. Can't they see that [Root.Liege.GetSheHe] HAS to die?;x
EVTDESC61215;Somehow [Root.Liege.Regent.GetTitledName] has managed to worm [Root.Liege.Regent.GetHerHis] way into being titled regent of poor [Root.Liege.GetTitledFirstName]. This grave error could cost the realm dearly - clearly there is no one better qualified than you for this position.;x
EVTDESC61216;Doubts have been expressed at court whether you truly have the skill and ability required to serve as the [Root.Liege.GetTitle]'s regent. [From.GetTitledName] has accused you of incompetence and is arguing that the realm would benefit much more if [From.GetSheHe] was regent.;x
EVTDESC61217;You have successfully made your case at court, and been appointed as the new regent of [Root.Liege.GetTitledFirstName]. The realm is now safely delivered from the incompetent hands of [Root.Liege.Regent.GetTitledName].;x
EVTDESC61218;It seems [Root.Liege.Regent.GetTitledName] had too many friends at court. Your attempts to replace [Root.Liege.Regent.GetHerHim] as regent have met with failure, and [Root.Liege.Regent.GetSheHe] is none too pleased...;x
EVTDESC61219;You have successfully thwarted your opponent's designs on your regency, and can continue to serve at the pleasure of [Root.Liege.GetTitledFirstName].;x
EVTDESC61220;[From.GetTitledName] has somehow managed to convince the sycophants at court to appoint [From.GetHerHim] as the new regent of [Root.Liege.GetTitledFirstName].;x
EVTDESC61221;[From.GetTitledName] has accused you of cowardice and incompetence! He claims you are not fit to serve as the regent of [Root.Liege.GetTitledFirstName], and has challenged you to single combat for the title.;x
EVTDESC61222;That madman [Root.Liege.Regent.GetTitledName] has challenged you to a duel in what can only be a desperate bid to preserve his regency. What say you?;x
EVTDESC61223;[Root.Liege.Regent.GetTitledName] has accepted your terms. As dawn breaks, you meet on a field just outside [Root.Location.GetName]. The mist still lies thick on the ground and the brilliance of the early morning sun is reflected in the shining steel of your weapons and armor. It is a good day to die.;x
EVTDESC61224;[From.GetTitledName] has accepted your terms. As dawn breaks, you meet on a field just outside [Root.Location.GetName]. The mist still lies thick on the ground and the brilliance of the early morning sun is reflected in the shining steel of your weapons and armor. It is a good day to die.;x
EVTDESC61225;The blood of your opponent seeps into the ground as you lean on your sword to catch your breath. It was a brief and violent struggle, but the poor fool lies dead at your feet.;x
EVTDESC61226;The blood of your opponent seeps into the ground as you lean on your sword to catch your breath. It was a brief and violent struggle, but the poor fool lies maimed at your feet, clinging pitifully to life. The day is yours.;x
EVTDESC61226_HF;With [From.GetFirstName] defeated, nobody is left to contest my claim to the regency [Root.Liege.PrimaryTitle.GetName]. It is blatant to everybody at court that only my lead can ensure the prosperity and stability of the realm during these dangerous times.;x
EVTDESC61227;As the blackness recedes and your sight returns, you find yourself lying on your back in the tall grass. You feel the warm, sticky sensation of blood gushing from a deep wound somewhere beneath your mail. Your foe leans over you in silence, ready to deal the finishing blow, but to your shame elects to spare your wretched life.;x
EVTDESC61230;As the blackness recedes and your sight returns, you find yourself lying on your back in the tall grass. You feel the warm, sticky sensation of blood gushing from a deep wound somewhere under your mail. Your foe leans over you in silence, ready to deal the finishing blow, but to your shame elects to spare your wretched life.;x
EVTDESC61231;You arrive at the agreed upon location of the duel, only to find that [From.GetTitledName] is nowhere to be found. The coward dares not face you after all!;x
EVTDESC61232;Your opponent plunges his sword deep into your flank, and it takes you a few confused moments to realize all that blood is coming from you. You fall to your knees as life fades away...;x
EVTDESC61235;Your former regent has been bested in single combat. The duel's victor, [Root.Liege.Regent.GetTitledName], has taken his place.;x
EVTDESC61236;Due to court intrigue well beyond your present ability to comprehend, your current serving regent has been replaced with another.;x
EVTDESC61237;I should be the one to rule in my husband's stead, not [Root.Liege.Regent.GetTitledName]. It is only proper.;x
EVTDESC61238;As Queen Mother, I have decided to take over the responsibilities and duties of [Root.Liege.GetTitledFirstName]'s regency.;x
EVTDESC61239;Your loving wife has decided that she would do a better job serving as your regent. After all, who but her could rule the realm in accordance with your own desires?;x
EVTDESC61240;The Queen Mother has used her considerable influence to step in as your regent. May the realm benefit from her wisdom and experience.;x
EVTDESC61245;Like the spineless coward [From.GetSheHe] is, [From.GetTitledFirstName] has refused to rise to your challenge!;x
EVTDESC61246;In a desperate effort to save [From.GetHerHis] skin, [From.GetTitledFirstName] has decided to abdicate the position of regent to you.;x
EVTDESC61300;My position as regent to [Root.Liege.GetTitledName] would allow me to lower the Crown Authority in the [Root.PrimaryTitle.Kingdom.GetFullName]...;x
EVTDESC61301;My regent, [From.GetTitledName], has managed to push through a law lowering the Crown Authority in the [Root.PrimaryTitle.Kingdom.GetFullName]!;x
EVTDESC61302;My position as regent to [Root.Liege.GetTitledName] would allow me to lower the Crown Authority in the [Root.PrimaryTitle.Empire.GetFullName]...;x
EVTDESC61303;My regent, [From.GetTitledName], has managed to push through a law lowering the Crown Authority in the [Root.PrimaryTitle.Empire.GetFullName]!;x

EVTOPTA61000;Aah, sweet, filthy lucre!;x
EVTOPTA61001;But there is no proof!;x
EVTOPTA61003;The Traitor!;x
EVTOPTA61100;[Root.Liege.GetTitledFirstName] wills it!;x
EVTOPTA61101;*drool*;x
EVTOPTA61105;Here you are... courtesy of [Root.Liege.GetTitledFirstName]!;x
EVTOPTA61106;Ggghnnn..n-n-nooooo...!;x
EVTOPTA61110;*emit grunt of approval*;x
EVTOPTA61120;Humiliate [Root.Liege.GetHerHim] in front of the court.;x
EVTOPTA61121;*suffer series of involuntary spasms*;x
EVTOPTA61122;Approach [Root.Liege.GetTitledFirstName] and seek [Root.Liege.GetHerHis] blessing to act.;x
EVTOPTA61123;*nod head almost imperceptibly*;x
EVTOPTA61124;It is only fair that I serve as regent of [Root.Liege.GetTitledFirstName].;x
EVTOPTA61125;Off to the dungeons with [Root.Liege.Regent.GetHerHim]!;x
EVTOPTA61127;Unhand me in the name of [Root.Liege.GetTitledFirstName]!;x
EVTOPTA61128;Let [From.GetHerHim] rot in the dungeons.;x
EVTOPTA61129;Have you no sense of humor?;x
EVTOPTA61130;*blink away single tear*;x
EVTOPTA61131;*contort face in grimace vaguely resembling smile*;x
EVTOPTA61135;Charge!;x
EVTOPTA61140;The whelp is not fit to rule - not now, not ever!;x
EVTOPTA61141;This is not a decision I take lightly, but something must be done.;x
EVTOPTA61142;It is for the good of the realm.;x
EVTOPTA61145;Ha! That day will never come.;x
EVTOPTA61146;Well, [Root.Liege.GetSheHe] looked insane to me...;x
EVTOPTA61150;Some day [Root.Regent.GetSheHe] will regret this treachery.;x
EVTOPTA61151;I'm not insane! I'm not!;x
EVTOPTA61152;Not a moment too soon.;x
EVTOPTA61155;Seize the throne!;x
EVTOPTA61156;I earned this.;x
EVTOPTA61157;Fools! The realm will suffer now.;x
EVTOPTA61160;Is... is that the sun?;x
EVTOPTA61161;This is not happening...;x
EVTOPTA61165;Hear me! I am the rightful [Root.GetLordLady] of this land!;x
EVTOPTA61166;If this is to be my kingdom, then so be it.;x
EVTOPTA61170;It was not to be.;x
EVTOPTA61190;It builds character.;x
EVTOPTA61191;Isn't this what servants are for?;x
EVTOPTA61192;An honest day's work.;x
EVTOPTA61195;Come, [Root.Liege.GetFirstName]. You are going on a little trip.;x
EVTOPTA61196;H-hello? Anyone?;x
EVTOPTA61197;My feet hurt.;x
EVTOPTA61200;You leave at dawn, [Root.Liege.GetFirstName].;x
EVTOPTA61201;*scream like a girl*;x
EVTOPTA61202;The clumsy oaf should hang for this.;x
EVTOPTA61205;*tackle the guard with all your might*;x
EVTOPTA61206;Oh dear.;x
EVTOPTA61207;Better than the guard.;x
EVTOPTA61210;DIE!!!;x
EVTOPTA61211;Help! Guards!;x
EVTOPTA61212;Did... did I miss something?;x
EVTOPTA61212_B_TT; is thrown into a dark cell.;x
EVTOPTA61212_TT; becomes the new §YRegent§! of [Root.PrimaryTitle.GetName].;x
EVTOPTA61213;Let me kill [Root.Liege.GetHerHim]. Just a little bit.;x
EVTOPTA61215;Challenge the coward to single combat!;x
EVTOPTA61216;Challenge the coward to single combat!;x
EVTOPTA61217;[Root.Liege.GetTitledFirstName] should be pleased.;x
EVTOPTA61218;I did it for [Root.Liege.GetTitledFirstName]!;x
EVTOPTA61219;Those who doubted me will be sorry.;x
EVTOPTA61220;Fools!;x
EVTOPTA61221;At last, someone who understands politics!;x
EVTOPTA61222;Ha! I would have it no other way!;x
EVTOPTA61223;Have at thee!;x
EVTOPTA61224;Come then. Let us settle this.;x
EVTOPTA61225;The matter is settled.;x
EVTOPTA61226;Learn from this. Do not oppose me again.;x
EVTOPTA61227;I have been robbed of a glorious death.;x
EVTOPTA61228;There was never any doubt how this would end.;x
EVTOPTA61229;Be gone from my sight. Ye are not fit to serve the [Root.Liege.GetTitle].;x
EVTOPTA61230;I have been robbed of a glorious death.;x
EVTOPTA61231;That worm.;x
EVTOPTA61232;It wasn't supposed to end like this...;x
EVTOPTA61237;Make it so!;x
EVTOPTA61238;[Root.Liege.Regent.GetTitledName], you are dismissed.;x
EVTOPTA61239;No one.;x
EVTOPTA61240;So be it!;x
EVTOPTA61245;Milksop! Worm!;x
EVTOPTA61246;Well, that was easy.;x
EVTOPTA61300;Make it so!;x
EVTOPTA61301;I shall remember this...;x

EVTOPTB61000;Perish the thought!;x
EVTOPTB61100;Nay, I must remember the limits of my station.;x
EVTOPTB61101;*stare vacantly ahead*;x
EVTOPTB61105;Tempting, but the gold isn't mine to spend.;x
EVTOPTB61120;Perhaps I had better not.;x
EVTOPTB61121;*bob head in reckless, unpredictable manner*;x
EVTOPTB61122;Ah, the fool deserves no less.;x
EVTOPTB61123;*sag head and lapse into deep slumber*;x
EVTOPTB61124;Anyone is better than [Root.Liege.Regent.GetFirstName].;x
EVTOPTB61130;*utter incomprehensible oath*;x
EVTOPTB61131;*flail arms about in wild celebration*;x
EVTOPTB61135;No, I'm a good [Root.GetLadLass].;x
EVTOPTB61140;For better or worse, I will step down when the [Root.Liege.GetLadLass] is ready.;x
EVTOPTB61141;Perhaps the madness will disappear with age and maturity...;x
EVTOPTB61146;[Root.Religion.GetRandomGodNameCap] help us when that [Root.Liege.GetLadLass] sits on the throne...;x
EVTOPTB61150;I'm not mad. Tell them, Mr. Flibble.;x
EVTOPTB61151;I shall plead with the King of the Turnip People for my freedom.;x
EVTOPTB61152;Watch out, world! Here I come!;x
EVTOPTB61155;No, appearances must be kept.;x
EVTOPTB61165;GOBBLEDYGOOK!;x
EVTOPTB61190;No, that would not be worthy of a [Root.Liege.GetTitle].;x
EVTOPTB61195;The risk is too great.;x
EVTOPTB61200;It will never work.;x
EVTOPTB61205;No, fortune clearly favors this [Root.Liege.GetLadLass].;x
EVTOPTB61210;I must keep my wits about. I could lose everything...;x
EVTOPTB61215;Make your case at court.;x
EVTOPTB61216;Rally support at court.;x
EVTOPTB61221;I need not prove my martial prowess.;x
EVTOPTB61222;Surely you jest... a duel? He can keep the bloody regency.;x
EVTOPTB61223;By [Root.Religion.GetRandomGodName], what have I gotten myself into? I will have no part in this madness.;x
EVTOPTB61224;He actually came? I... I am needed elsewhere.;x
EVTOPTB61226;By [Root.Religion.GetRandomGodName], ye shan't leave this field alive.;x
EVTOPTB61229;Only one of us can leave this field alive, friend. I am sorry.;x
EVTOPTB61239;I have a wife?;x
EVTOPTB61300;No, the Crown comes first!;x

EVTOPTC61155;I have had enough. Release the [Root.Liege.GetLadLass].;x
EVTOPTC61215;It is not worth the effort.;x
EVTOPTC61216;Abdicate your position.;x
EVTOPTC61221;If he wants the title so badly, he can have it.;x
EVTOPTC61239;That hag!;x

EVTTOOLTIP61001;My liege suspects my corruption;x
EVTTOOLTIP61002;The Steward suspects my corruption;x
EVTTOOLTIP61003;My liege has proof of my corruption;x
EVTTOOLTIP61004;The Steward has proof of my corruption;x
EVTTOOLTIP61101;You usurp a title from [Root.Liege.GetTitledFirstName].;x
EVTTOOLTIP61106;You give alms to the poor in the name of [Root.Liege.GetTitledFirstName].;x
EVTTOOLTIP61121;Those in court with low opinion of [Root.Liege.GetHerHim] approve.;x
EVTTOOLTIP61123;You speak with the [Root.Liege.GetTitle].;x
EVTTOOLTIP61124;You give [From.GetTitledName] your blessing.;x
EVTTOOLTIP61125;you becoming the next regent.;x
EVTTOOLTIP61126;the court appointing a new regent.;x
EVTTOOLTIP61127;you being thrown in the dungeons.;x
EVTTOOLTIP61129;[Root.Liege.Regent.GetFirstName] is thrown in the dungeons.;x
EVTTOOLTIP61145;having [Root.Liege.GetTitledFirstName] declared insane.;x
EVTTOOLTIP61146;failing to do so.;x
EVTTOOLTIP61156;stealing the throne.;x
EVTTOOLTIP61157;failing miserably.;x
EVTTOOLTIP61160;The [Root.Liege.GetTitle] is set free!;x
EVTTOOLTIP61161;A new [Root.Liege.GetTitle].;x
EVTTOOLTIP61166;Well, you gave it your best shot...;x
EVTTOOLTIP61170;Your regent is arrested.;x
EVTTOOLTIP61191;May perish in an unfortunate accident.;x
EVTTOOLTIP61192;a roof free of bird excrements.;x
EVTTOOLTIP61197;safely returning to civilization (such as it is).;x
EVTTOOLTIP61202;surviving a tragic carriage accident.;x
EVTTOOLTIP61207;not cushioning the guard's fall at your own expense.;x
EVTTOOLTIP61211;May perish in an unfortunate stabbing spree.;x
EVTTOOLTIP61212;bravely evading the dagger.;x
EVTTOOLTIP61213;Thrown into a dark cell.;x
EVTTOOLTIP61216;Regency put into question.;x
EVTTOOLTIP61217;Becomes new regent.;x
EVTTOOLTIP61219;successfully defending your regency.;x
EVTTOOLTIP61220;losing your regency to [From.GetTitledName].;x
EVTTOOLTIP61221;The challenge is issued!;x
EVTTOOLTIP61223;Challenge accepted!;x
EVTTOOLTIP61225;delivering a killing blow.;x
EVTTOOLTIP61226;inflicting a serious wound.;x
EVTTOOLTIP61227;The regent loses, is maimed.;x
EVTTOOLTIP61228;delivering a killing blow.;x
EVTTOOLTIP61229;inflicting a serious wound.;x
EVTTOOLTIP61230;spared from death.;x
EVTTOOLTIP61231;Informed of your shameful cowardice.;x
EVTTOOLTIP61232;is put out of his misery.;x
