#CODE;ENGLISH;x

EVTDESC63019;My liege! Very soon, the scheming [FromFrom.GetTitledName] will make accusations against me. Do not believe a word of it! [FromFrom.GetSubjectPronounCap] hates me and lacks all honor and decency.\n\nYour faithful vassal, [From.GetTitledFirstName];x
EVTDESC63020;My loyal vassal! You were right. [FromFrom.GetTitledName] did accuse you of treason, but I dismissed [FromFrom.GetPossPronoun] so called evidence. Rest easy my friend.\n\n[From.GetTitledFirstName];x
EVTDESC63030;The maintenance cost of the levies I sent my liege are ruinous! Perhaps I should ask for some gold in return for my dutiful service...;x
EVTDESC63031;My liege, I am deeply hesitant to ask, but my coffers are running dry from the upkeep of the levies you have raised from my demesne. Any recompense for the costs of my liege's wars would be a great comfort.\n\nYour loyal [From.GetTitledFirstName];x
EVTDESC63032;My most valued vassal, your request is reasonable. This gift of 30¤ should help tide you over.\n\n[From.GetTitledFirstName];x
EVTDESC63033;[Root.GetTitledFirstName], I am under no obligation to give you recompense, but since you are my friend, here is a gift of 15¤.\n\n[From.GetTitledFirstName];x
EVTDESC63034;To the honorable [Root.GetTitledFirstName]. As my bannerman, it is your sworn duty to pay for the upkeep of your levies. Do not trouble me with this again.\n\n[From.GetTitledFirstName];x
EVTDESC63035;honorable [Root.GetTitledFirstName]! Unfortunately, my own coffers yawn empty, but rest assured I will never forget the services you have rendered in these times of strife.\n\n[From.GetTitledFirstName];x
EVTDESC63040;It bothers me that my liege, [This.Liege.GetTitledFirstName], holds a title that should rightfully be mine.;x
EVTDESC63041;My liege!\nLoyal servants such as I surely deserve some recognition and rewards from time to time. It is widely known that you hold huge lands and many titles, and are as generous as you are wise. Perhaps you would consider granting this humble servant the [vassal_wanted_title.GetFullName]?\n\nYour vassal, [From.GetTitledName];x
EVTDESC63042;My dear vassal,\n\nYou are a devoted servant, and I have decided to reward you. Please accept the [vassal_wanted_title.GetFullName] as a token of my love and your loyal service.\n\nYour liege, [From.GetTitledName];x
EVTDESC63043;Dear vassal,\n\nI fear that you have failed to convince me of the justice of your request. Regretfully, I cannot oblige you.\n\nYour liege,\n [From.GetTitledName];x
EVTDESC63050;One of the guards is sympathetic enough to smuggle a letter out. Perhaps one of my friends can mediate my release...;x
EVTDESC63051;My dearest friend! I fear that my plight is terrible, I do not know for how long I can survive in this miserable dungeon. I beg of you, please intercede with [This.Liege.GetTitledFirstName] on my behalf.\n\nYour [GetFromRelation], [From.GetTitledFirstName];x
EVTDESC63052;My liege! I wish to intercede on the behalf of one of your prisoners, [FromFrom.GetBestName]. Surely a show of mercy would please all your vassals.\n\nYour faithful [From.GetTitledName];x
EVTDESC63053;I have been released! Thank [This.Religion.GetRandomGodName] for the intercession of [FromFrom.GetTitledFirstName]!;x
EVTDESC63054;Dear [Root.GetTitledFirstName], criminals belong in prison. I'm afraid there is nothing I can do to help your friend.\n\n[From.GetTitledFirstName];x
EVTDESC63055;Soldiers took me from my bed at night! [From.GetTitledFirstName] is accusing me of conspiring against [From.GetSubjectPronoun] with known traitors!;x
EVTDESC63056;My most valued friend and vassal! Your concern for your friend is touching, but the laws of the realm must be upheld or all would surely descend into anarchy.\n\nYour faithful liege, [From.GetTitledFirstName];x
EVTDESC63057;My friend! Our liege, [This.Liege.GetTitledFirstName], has released me from my lonely cell, all thanks to you! [From.Religion.GetRandomGodName] bless you!\n\nYour ever grateful [GetFromRelation], [From.GetFirstName];x
EVTDESC63060;My liege, [Root.Liege.GetTitledFirstName], taxes the cities harshly. How are we supposed to prosper under such a burden?;x
EVTDESC63061;To the most illustrious [Root.GetTitledFirstName]. The good burghers of [From.PrimaryTitle.GetName] are barely able to pay their taxes. Our coffers are empty. I humbly ask that you lower the taxes for your cities.\n\nYour humble servant, [From.GetBestName];x
EVTDESC63062;To my vassal, [Root.GetTitledFirstName]. The burghers can whine and squeal all they like. I have realm to run and an army to feed.\n\nYour liege, [From.GetBestName];x
EVTDESC63063;To my loyal vassal, [Root.GetTitledFirstName]. Perhaps you are right - I want my cities to grow and prosper. I will attempt to pass a law for lower city taxes.\n\nYour dutiful liege, [From.GetBestName];x
EVTDESC63064;To my loyal vassal, [Root.GetTitledFirstName]. I understand your plight, but I am afraid a law change is not possible at this time. However, I am prepared to offer you this little gift...\n\nYour faithful liege, [From.GetBestName];x
EVTDESC63065;To my most valued vassal, [Root.GetTitledFirstName]. Nothing causes me more pain than to hear of the travails of my loyal citizens. I can only ask that you consider the needs of the whole realm. Your taxes are not wasted, but are needed to ensure your safety and long term prosperity.\n\nYour faithful liege, [From.GetBestName];x
EVTDESC63100;Your liege has died, and the realm is in an uncertain state at the moment. Perhaps this is the right time to assert your independence?;x
EVTDESC63101;[From.GetTitledFirstName] has decided to defy your authority and assert [From.GetHerHis] independence, claiming you have no right to rule over [From.GetHerHim] anyway!;x
EVTDESC63102;You feared that the lands of [From.GetTitledFirstName] might become independent from your realm in the uncertain moment of your inheritance. Luckily, [From.GetSheHe] has instead confirmed [From.GetHerHis] loyalty by swearing fealty to you.;x
EVTDESC63103;Your liege has died, and now someone else dare claim to be your superior. Perhaps this is the right time to assert your independence?;x
EVTDESC63104;[From.GetTitledFirstName] has decided to defy your authority and assert [From.GetHerHis] independence, claiming you are too weak to rule over [From.GetHerHim] anyway!;x
EVTDESC63105;You feared that the lands of [From.GetTitledFirstName] might become independent from your realm in the uncertain moment of your inheritance. Luckily, [From.GetSheHe] has instead confirmed [From.GetHerHis] loyalty by swearing fealty to you.;x

EVTOPTA63000;Seek redress;x
EVTOPTA63001;[From.GetSubjectPronounCap] has a point;x
EVTOPTA63001B;[From.GetSheHeCap] can have a vassal, for a favor.;x
EVTOPTA63002;Very well;x
EVTOPTA63003;Well, there are other ways...;x
EVTOPTA63004;I suspect treachery...;x
EVTOPTA63005;My liege is truly just!;x
EVTOPTA63006;I am pleased;x
EVTOPTA63007;I do so love intrigue!;x
EVTOPTA63010;Present my 'evidence' to my liege;x
EVTOPTA63011;Marshal! Fetch me the traitor!;x
EVTOPTA63012;Curse [FromFrom.GetPossPronoun] name!;x
EVTOPTA63013;Excellent, [From.GetTitledFirstName]!;x
EVTOPTA63014;Bah, it was a good scheme!;x
EVTOPTA63015;The utter bastard!;x
EVTOPTA63016;We shall see about that;x
EVTOPTA63017;I will get out of here...;x
EVTOPTA63018;Plead my innocence!;x
EVTOPTA63020;Thank [Root.Religion.GetRandomGodName]!;x
EVTOPTA63030;Ask for recompense;x
EVTOPTA63031;30¤ should do it;x
EVTOPTA63033;Good enough;x
EVTOPTA63034;I shall be reduced to begging!;x
EVTOPTA63035;I guess I cannot complain;x
EVTOPTA63040;Request the title;x
EVTOPTA63041;Of course!;x
EVTOPTA63043;Disappointing;x
EVTOPTA63044;My liege is wise;x
EVTOPTA63050;Compose a Letter;x
EVTOPTA63051;Ask for a Pardon;x
EVTOPTA63052;Very well;x
EVTOPTA63053;Free at last!;x
EVTOPTA63054;Such a shame...;x
EVTOPTA63055;So much for a show of compassion;x
EVTOPTA63056;[From.GetSubjectPronounCap] speaks wisdom;x
EVTOPTA63057;All is well that ends well!;x
EVTOPTA63060;Request Lower Taxes;x
EVTOPTA63061;An absurd request!;x
EVTOPTA63062;Blast!;x
EVTOPTA63065;[From.GetSubjectPronounCap] is right...;x
EVTOPTA63100;I bow to no one!;x
EVTOPTA63101;We are not pleased.;x
EVTOPTA63102;A true and loyal vassal!;x
EVTOPTA63103;I will not bend my knee to a weakling!;x
EVTOPTA63104;We are not pleased.;x
EVTOPTA63105;A true and loyal vassal!;x

EVTOPTB63000;I doubt [This.Liege.GetSubjectPronoun] would agree...;x
EVTOPTB63001;Let me think... Denied!;x
EVTOPTB63010;On second thought, it's a bad idea...;x
EVTOPTB63011;Evidence? This is nonsense!;x
EVTOPTB63030;No, I will get by;x
EVTOPTB63031;15¤ is enough;x
EVTOPTB63040;Better not annoy [This.Liege.GetObjectPronoun];x
EVTOPTB63041;This greed does not become you.;x
EVTOPTB63043;This is futile.;x
EVTOPTB63043_TOOLTIP;Abandon your ambition.;x
EVTOPTB63051;We are not that close;x
EVTOPTB63052;Absolutely not!;x
EVTOPTB63060;I dare not anger [Root.Liege.GetObjectPronoun]...;x
EVTOPTB63061;Very well...;x
EVTOPTB63100;I will renew my pledge of fealty.;x
EVTOPTB63103;[New.GetTitledFirstName] is someone I could follow.;x

EVTOPTC63001;I like my other vassal better;x
EVTOPTC63011;This seems fishy. I should notify the supposed 'plotter'.;x
EVTOPTC63031;Money? It's his duty!;x
EVTOPTC63052;How about you join [FromFrom.GetHerHim]?;x
EVTOPTC63061;Bribe [From.GetObjectPronoun];x
EVTOPTC63041;I would be happy to grant you this deserved reward, but...;x

EVTOPTD63001;Impress [From.GetObjectPronoun] with vague promises;x
EVTOPTD63011;I think [From.GetTitledFirstName] is the real traitor;x
EVTOPTD63031;Placate [From.GetObjectPronoun] with flattery;x
EVTOPTD63041;In exchange for a favor.;x
EVTOPTD63052;Diplomatically explain why I cannot;x
EVTOPTD63061;Flatter and soothe [From.GetObjectPronoun];x

EVTTOOLTIP63001;Seek an audience with [This.Liege.GetTitledFirstName];x
EVTTOOLTIP63002;[This.GetTitledName] becomes a vassal of [From.GetTitledName];x
EVTTOOLTIP63003;[This.GetTitledFirstName] is disappointed;x
EVTTOOLTIP63005;[This.GetTitledName] is impressed by my flattery;x
EVTTOOLTIP63007;[This.GetTitledName] gets a claim on [From.GetTitledName];x
EVTTOOLTIP63011;A letter is sent to [This.GetTitledFirstName];x
EVTTOOLTIP63014;Tell [This.GetTitledFirstName] what I think of [This.GetPossPronoun] 'evidence';x
EVTTOOLTIP63016;Let [FromFrom.GetTitledFirstName] know what I think of this;x
EVTTOOLTIP63017;Throw [This.GetTitledFirstName] in the dungeon for falsifying evidence;x
EVTTOOLTIP63018;My enemy, [This.GetTitledName], is tipped off;x
EVTTOOLTIP63019;A fast courier is dispatched to my liege;x
EVTTOOLTIP63031;Dispatch my request to [This.Liege.GetTitledFirstName];x
EVTTOOLTIP63041;Present my request to my [This.Liege.GetTitledFirstName];x
EVTTOOLTIP63043;[This.GetTitledFirstName] is informed of my decision;x
EVTTOOLTIP63044;[This.GetTitledFirstName] is diplomatically informed of my decision;x
EVTTOOLTIP63051;My letter is smuggled out to [This.GetBestName];x
EVTTOOLTIP63052;A letter is sent to [This.Liege.GetTitledFirstName];x
EVTTOOLTIP63053;§Y[This.GetTitledName]§! is set free.;x
EVTTOOLTIP63055;§Y[This.GetTitledName]§! is arrested and thrown in jail.;x
EVTTOOLTIP63056;§Y[This.GetTitledName]§! is impressed with my explanation.;x
EVTTOOLTIP63057;A letter of gratitude is sent to [This.GetBestName];x
EVTTOOLTIP63061;Ask my liege to seek support for a law change;x
EVTTOOLTIP63062;[This.GetTitledFirstName] is disappointed;x
EVTTOOLTIP63063;[This.GetTitledFirstName] is overjoyed;x
EVTTOOLTIP63064;[This.GetTitledFirstName] is satisfied;x
EVTTOOLTIP63065;[This.GetTitledFirstName] is impressed;x
