#CODE;ENGLISH;x

EVT_OPTC_JD_60008;It is imperative that [From.GetSheHe] has a basic set for protection.;x

EVT_OPTD_JD_60002;We will have a feast in [From.GetHerHis] honor! But what will my subjects think?;x
EVT_OPTD_JD_60008;[From.GetFirstName] will survive without a personal set of armor.;x

EVT_OPTE_JD_60002;Your baubles and trinkets are of no importance here.;x

EVTDESC_JD_10060_A;'Council!', I yell, making some courtiers scurry away from me, while others approach, slowly. I am their [Root.GetTitle], after all... 'It is time we talk about how to best preserve my ideas, for our descendants'. They nod and exchange nervous glances, while I consider my decision. What should be my legacy...?;x
EVTDESC_JD_10060_B;When I inform my council of my intentions to compose a piece of literature, they nod eagerly. 'Naturally, my wise [Root.GetLordLady], anything else would be doing your people a disservice!' The council member's face reddens, as I brush off the compliment. 'What topic will you be treating?' another continues.;x
EVTDESC_JD_10060_C;I had an urge today, to compose a book. When I suggest it to my council, they look a mixture of confused and amused. 'Get me the scribes!', I say, ignoring their bewilderment. 'Of course, my [Root.GetLordLady]. And what shall this great treatise be about...?'.;x
EVTDESC_JD_10060_D;To compose a work of literature is not an undertaking for everyone. Having spent a lot of time thinking it over, I have summoned my closest advisors and fetched the best scribes. When they ask me what this work shall be focused on, I pause, but only for a second.;x
EVTDESC_JD_10061_A;'My [Root.GetLordLady]' begins a note from my [Root.GetChancellorName], [advisor_target.GetTitledFirstName]. 'The writing of your manuscript has come to a halt. Our eldest scholar and most experienced scribe has passed away...'  [advisor_target.GetSheHeCap] recommends investing in more scribes, or risk a lowered quality of work.;x
EVTDESC_JD_10061_B;'My [Root.GetLordLady]' begins a note from my council. 'The writing of your tome has come to a halt. Our eldest scholar and most experienced scribe has passed away. My recommended course of action is to invest in more scribes, or risk a lowered quality of work'.;x
EVTDESC_JD_10062;My scribes have provided me with the latest draft of my book. Upon reading it, I am not convinced it is moving in the right direction. I could perhaps ask [friendly_advice_target.GetTitledName] for advice on the matter – if nothing else, [friendly_advice_target.GetSheHe] is likely to feel flattered by it.;x
EVTDESC_JD_10063;Having invested myself in this literary endeavor, I have been feeling drained lately. When my scribes ask me what the next section of the book should be about, I throw my hands out in the air. How should I know? You cannot rush these things – I need inspiration!;x
EVTDESC_JD_10064_administration;Having spent all day walking the [Root.GetCapitalHolding], checking in with every department of my administration, I had been hoping for a surge of inspiration in regards to my literary endeavor. Suddenly, I happen upon a construction site, the men hard at work – perhaps they could use a hand!;x
EVTDESC_JD_10064_dynasty;While my book is coming along, I still feel like there is something missing from its pages... 'We do have more records, my [Root.GetLordLady]. Details of the [Root.GetOnlyDynastyName], you might say – but we'd have to spend some time digging out in the graveyard...' the master scribes informs me.;x
EVTDESC_JD_10064_martial;On a break from working on my book, I have been sitting for hours in the courtyard, watching knights ride at the quintain. I am certain that I am about to grasp some kind of insight from the repeated motions, yet my head is only filled with the pounding of horses hooves. Suddenly, the flicker of torches makes me realize night has fallen.;x
EVTDESC_JD_10064_relationships;My head is filled with thoughts of my book, so I thought I would find some kind of distraction in a collection of old letters. After some puzzlement, I realize that they are the correspondence of the realm's old chancellor. I have to take a deep breath to calm my excitement...!;x
EVTDESC_JD_10064_religion;I've been bothering my [Root.GetMyLordSpiritualName]s for weeks, trying to gleam some insight into the work of proper scholars. Today, one suggested that secluding myself in prayer, at the highest peak of the [Root.GetCapitalHolding], could be a shortcut to inspiration.;x
EVTDESC_JD_10070_A;Everyone knows that I have spent [Root.GetTimeItTookToWriteBook] directing the work on my book, when today, I am presented with the final product. [Root.GetExpectationOfWork];x
EVTDESC_JD_10070_B;My scribes have finished the book! I shall call it [new_book.GetName]. It's a bit [Root.GetPublicOpinionOfWork], I'm told.;x
EVTDESC_JD_10070_C;My scribes have finished the book! I shall call it [new_book.GetName]. It's a bit [Root.GetPublicOpinionOfWork], I'm told.;x
EVTDESC_JD_10081;[Root.GetMourningBehavior]. Yet life goes on, and a letter from [the_protector_general.GetTitledFirstName] was received today. It expresses the condolences of the [offmap_china.Ruler.GetEmpressEmperorCap], assuring that the [offmap_china.GetFullName] mourns with us.;x
EVTDESC_JD_10082;A servant informs me that we have a visitor. Cursing the early hour, I roll out of bed and make my way to the main hall. The envoy bows deeply, stating that the [offmap_china.Ruler.GetChineseComplimentAdjective] [offmap_china.Ruler.GetTitle] wishes to express [offmap_china.Ruler.GetHerHis] condolences, by gifting me something that used to belong to my [FromFrom.GetRootRelation], [FromFrom.GetTitledName].;x
EVTDESC_JD_10083;My servants have finished cleaning out my [FromFrom.GetRootRelation]'s chambers and I have come to take a final look. [Root.GetMourningBehavior]. 'My [Root.GetLordLady], we found this', one of the servants says, interrupting my thoughts and handing me a small book.;x

EVTOPTA_JD_10060;I will be tackling the complexity of war... Or something along those lines.;x
EVTOPTA_JD_10060_TT;You choose a §YMartial§! theme.\n;x
EVTOPTA_JD_10061;Funding is not an issue.;x
EVTOPTA_JD_10062;I will seek [friendly_advice_target.GetHerHis] opinion.;x
EVTOPTA_JD_10063;Perhaps I'll indulge in some late night festivities with my soldiers!;x
EVTOPTA_JD_10063_TT;Spending time among the commoners could be inspirational, even if some soldiers are known be a rowdy lot...;x
EVTOPTA_JD_10064;I could do this all night. Maybe I should...!;x
EVTOPTA_JD_10064_dynasty;I am not afraid of getting my hands dirty.;x
EVTOPTA_JD_10070_A;I suppose we got a little sidetracked...;x
EVTOPTA_JD_10070_B;I felt inspired...!;x
EVTOPTA_JD_10070_C;This has been worth all the hard work.;x
EVTOPTA_JD_10070_dying;I am just glad we finished it before I left this earthly realm.;x
EVTOPTA_JD_10070_great_poet;Perhaps I have found my calling?;x
EVTOPTA_JD_10070_lunatic;Yet, perhaps I should have dedicated it to the demons in my head...?;x
EVTOPTA_JD_10081;'The world is worse off without your [FromFrom.GetRootRelation] in it'.;x
EVTOPTA_JD_10081_TT;You read the words carefully, taking them to heart, and order that a letter of thanks be sent back.\n;x
EVTOPTA_JD_10082;I humbly accept the gift from the [offmap_china.Ruler.GetTitle].;x
EVTOPTA_JD_10082_TT;§Y[chinese_artifact.GetName]§! is added to your Treasury.\nIt will always remind you of your [FromFrom.GetRootRelation].\n;x
EVTOPTA_JD_10083;Wait – this must have belonged to [FromFrom.GetHerHim]...!;x
EVTOPTA_JD_10083_TT;§Y[chinese_artifact.GetName]§! is added to your Treasury.\n;x

EVTOPTB_JD_10060;It should be about the intricacies of relationships.;x
EVTOPTB_JD_10060_TT;You choose a theme relating to §YDiplomacy§! or §YIntrigue§!.\n;x
EVTOPTB_JD_10061;Perhaps I can help?;x
EVTOPTB_JD_10062;I'd rather not get anyone else involved in this highly personal work...!;x
EVTOPTB_JD_10063;I could probably ask [my_doctor.GetFirstName] for some kind of... draught.;x
EVTOPTB_JD_10063_TT;Your physician §Y[my_doctor.GetTitledFirstName]§! does not recommend mind-altering potions...\n;x
EVTOPTB_JD_10064;I probably need to sleep on this.;x
EVTOPTB_JD_10064_dynasty;What a preposterous idea! Surely, you jest?;x
EVTOPTB_JD_10081_depressed;I think I am done dwelling on the past.;x
EVTOPTB_JD_10081_regular;I cannot bear to read it...!;x
EVTOPTB_JD_10081_TT;You decide to still take comfort in the gesture.\n;x
EVTOPTB_JD_10082;Please, take it away – it would only serve as a reminder of [FromFrom.GetHerHis] death.;x
EVTOPTB_JD_10082_TT;You decide to focus on other things in life instead.\n;x
EVTOPTB_JD_10083;Do you take me for a sentimental fool?;x
EVTOPTB_JD_10083_TT;You tell the servants to get rid of the item.\n;x

EVTOPTC_JD_10060;I will write about managing a realm....;x
EVTOPTC_JD_10060_TT;You choose a theme relating to §YStewardship§!.\n;x
EVTOPTC_JD_10061;I think you will manage just fine with the resources still at hand.;x
EVTOPTC_JD_10063;I clearly just need a break...;x

EVTOPTD_JD_10060;Something in honor of [Root.Religion.GetHighGodName], or... Something educational?;x
EVTOPTD_JD_10060_TT;You choose a theme relating to §YLearning§!.\n;x

EVTOPTH_JD_10060;I shall chronicle my family history, of course.;x
EVTOPTH_JD_10060_TT;Glory to the house of [Root.GetOnlyDynastyName] – you choose a theme not relating to any particular attribute.\n;x

EVTTITLE_JD_10060;To Compose a Book;x
EVTTITLE_JD_10061;Composing a Book;x
EVTTITLE_JD_10070;The Book Composed;x

# Unused
# EVTOPTG_JD_10060;I just want to move my readers.;x
# EVTOPTG_JD_10060_TT;Not an eye will be dry!\n.;x
# EVTTITLE_JD_10062;Composing a Book;x
# EVTTITLE_JD_10063;Composing a Book;x
# EVTTITLE_JD_10064;Composing a Book;x
